Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,20/01/2020,04:15,04:30,24
57.149472,-2.097698,20/01/2020,04:30,04:45,24
57.149472,-2.097698,20/01/2020,04:45,05:00,44
57.149472,-2.097698,20/01/2020,05:00,05:15,48
57.149472,-2.097698,20/01/2020,05:15,05:30,76
57.149472,-2.097698,20/01/2020,05:30,05:45,76
57.149472,-2.097698,20/01/2020,05:45,06:00,88
57.149472,-2.097698,20/01/2020,06:00,06:15,100
57.149472,-2.097698,20/01/2020,06:15,06:30,156
57.149472,-2.097698,20/01/2020,06:30,06:45,180
57.149472,-2.097698,20/01/2020,06:45,07:00,232
57.149472,-2.097698,20/01/2020,07:00,07:15,224
57.149472,-2.097698,20/01/2020,07:15,07:30,288
57.149472,-2.097698,20/01/2020,07:30,07:45,312
57.149472,-2.097698,20/01/2020,07:45,08:00,404
57.149472,-2.097698,20/01/2020,08:00,08:15,428
57.149472,-2.097698,20/01/2020,08:15,08:30,380
57.149472,-2.097698,20/01/2020,08:30,08:45,444
57.149472,-2.097698,20/01/2020,08:45,09:00,352
57.149472,-2.097698,20/01/2020,09:00,09:15,364
57.149472,-2.097698,20/01/2020,09:15,09:30,344
57.149472,-2.097698,20/01/2020,09:30,09:45,328
57.149472,-2.097698,20/01/2020,09:45,10:00,304
57.149472,-2.097698,20/01/2020,10:00,10:15,304
57.149472,-2.097698,20/01/2020,10:15,10:30,344
57.149472,-2.097698,20/01/2020,10:30,10:45,276
57.149472,-2.097698,20/01/2020,10:45,11:00,352
57.149472,-2.097698,20/01/2020,11:00,11:15,352
57.149472,-2.097698,20/01/2020,11:15,11:30,352
57.149472,-2.097698,20/01/2020,11:30,11:45,260
57.149472,-2.097698,20/01/2020,11:45,12:00,324
57.149472,-2.097698,20/01/2020,12:00,12:15,340
57.149472,-2.097698,20/01/2020,12:15,12:30,356
57.149472,-2.097698,20/01/2020,12:30,12:45,320
57.149472,-2.097698,20/01/2020,12:45,13:00,348
57.149472,-2.097698,20/01/2020,13:00,13:15,416
57.149472,-2.097698,20/01/2020,13:15,13:30,364
57.149472,-2.097698,20/01/2020,13:30,13:45,320
