Site,Day,Date,StartTime,EndTime,Amount
57.145859,-2.101296,23/07/2019,14:45,15:00,672
57.145859,-2.101296,23/07/2019,15:00,15:15,581
57.145859,-2.101296,23/07/2019,15:15,15:30,715
57.145859,-2.101296,23/07/2019,15:30,15:45,641
57.145859,-2.101296,23/07/2019,15:45,16:00,724
57.145859,-2.101296,23/07/2019,16:00,16:15,790
57.145859,-2.101296,23/07/2019,16:15,16:30,788
57.145859,-2.101296,23/07/2019,16:30,16:45,761
57.145859,-2.101296,23/07/2019,16:45,17:00,785
57.145859,-2.101296,23/07/2019,17:00,17:15,817
57.145859,-2.101296,23/07/2019,17:15,17:30,798
57.145859,-2.101296,23/07/2019,17:30,17:45,706
57.145859,-2.101296,23/07/2019,17:45,18:00,777
57.145859,-2.101296,23/07/2019,18:00,18:15,689
57.145859,-2.101296,23/07/2019,18:15,18:30,610
57.145859,-2.101296,23/07/2019,18:30,18:45,424
57.145859,-2.101296,23/07/2019,18:45,19:00,445
57.145859,-2.101296,23/07/2019,19:00,19:15,486
57.145859,-2.101296,23/07/2019,19:15,19:30,442
57.145859,-2.101296,23/07/2019,19:30,19:45,375
57.145859,-2.101296,23/07/2019,19:45,20:00,346
57.145859,-2.101296,23/07/2019,20:00,20:15,407
57.145859,-2.101296,23/07/2019,20:15,20:30,481
57.145859,-2.101296,23/07/2019,20:30,20:45,402
57.145859,-2.101296,23/07/2019,20:45,21:00,343
57.145859,-2.101296,23/07/2019,21:00,21:15,426
57.145859,-2.101296,23/07/2019,21:15,21:30,395
57.145859,-2.101296,23/07/2019,21:30,21:45,308
57.145859,-2.101296,23/07/2019,21:45,22:00,435
57.145859,-2.101296,23/07/2019,22:00,22:15,330
57.145859,-2.101296,23/07/2019,22:15,22:30,193
57.145859,-2.101296,23/07/2019,22:30,22:45,192
57.145859,-2.101296,23/07/2019,22:45,23:00,198
57.145859,-2.101296,23/07/2019,23:00,23:15,154
57.145859,-2.101296,23/07/2019,23:15,23:30,213
57.145859,-2.101296,23/07/2019,23:30,23:45,181
57.145859,-2.101296,23/07/2019,23:45,24:00:00,165
57.145859,-2.101296,24/07/2019,00:00,00:15,111
57.145859,-2.101296,24/07/2019,00:15,00:30,140
57.145859,-2.101296,24/07/2019,00:30,00:45,49
57.145859,-2.101296,24/07/2019,00:45,01:00,120
57.145859,-2.101296,24/07/2019,01:00,01:15,17
57.145859,-2.101296,24/07/2019,01:15,01:30,78
57.145859,-2.101296,24/07/2019,01:30,01:45,73
57.145859,-2.101296,24/07/2019,01:45,02:00,44
57.145859,-2.101296,24/07/2019,02:00,02:15,65
57.145859,-2.101296,24/07/2019,02:15,02:30,39
57.145859,-2.101296,24/07/2019,02:30,02:45,57
57.145859,-2.101296,24/07/2019,02:45,03:00,79
57.145859,-2.101296,24/07/2019,03:00,03:15,83
57.145859,-2.101296,24/07/2019,03:15,03:30,55
57.145859,-2.101296,24/07/2019,03:30,03:45,82
57.145859,-2.101296,24/07/2019,03:45,04:00,62
57.145859,-2.101296,24/07/2019,04:00,04:15,63
57.145859,-2.101296,24/07/2019,04:15,04:30,88
57.145859,-2.101296,24/07/2019,04:30,04:45,74
57.145859,-2.101296,24/07/2019,04:45,05:00,100
57.145859,-2.101296,24/07/2019,05:00,05:15,60
57.145859,-2.101296,24/07/2019,05:15,05:30,153
57.145859,-2.101296,24/07/2019,05:30,05:45,149
57.145859,-2.101296,24/07/2019,05:45,06:00,217
57.145859,-2.101296,24/07/2019,06:00,06:15,134
57.145859,-2.101296,24/07/2019,06:15,06:30,327
57.145859,-2.101296,24/07/2019,06:30,06:45,345
57.145859,-2.101296,24/07/2019,06:45,07:00,321
57.145859,-2.101296,24/07/2019,07:00,07:15,399
57.145859,-2.101296,24/07/2019,07:15,07:30,463
57.145859,-2.101296,24/07/2019,07:30,07:45,529
57.145859,-2.101296,24/07/2019,07:45,08:00,658
57.145859,-2.101296,24/07/2019,08:00,08:15,632
57.145859,-2.101296,24/07/2019,08:15,08:30,706
57.145859,-2.101296,24/07/2019,08:30,08:45,731
57.145859,-2.101296,24/07/2019,08:45,09:00,699
57.145859,-2.101296,24/07/2019,09:00,09:15,513
57.145859,-2.101296,24/07/2019,09:15,09:30,561
57.145859,-2.101296,24/07/2019,09:30,09:45,464
57.145859,-2.101296,24/07/2019,09:45,10:00,570
57.145859,-2.101296,24/07/2019,10:00,10:15,505
57.145859,-2.101296,24/07/2019,10:15,10:30,469
57.145859,-2.101296,24/07/2019,10:30,10:45,514
57.145859,-2.101296,24/07/2019,10:45,11:00,649
57.145859,-2.101296,24/07/2019,11:00,11:15,680
57.145859,-2.101296,24/07/2019,11:15,11:30,461
57.145859,-2.101296,24/07/2019,11:30,11:45,458
57.145859,-2.101296,24/07/2019,11:45,12:00,507
57.145859,-2.101296,24/07/2019,12:00,12:15,615
57.145859,-2.101296,24/07/2019,12:15,12:30,453
57.145859,-2.101296,24/07/2019,12:30,12:45,598
57.145859,-2.101296,24/07/2019,12:45,13:00,527
57.145859,-2.101296,24/07/2019,13:00,13:15,711
57.145859,-2.101296,24/07/2019,13:15,13:30,563
57.145859,-2.101296,24/07/2019,13:30,13:45,603
57.145859,-2.101296,24/07/2019,13:45,14:00,539
57.145859,-2.101296,24/07/2019,14:00,14:15,528
57.145859,-2.101296,24/07/2019,14:15,14:30,722
57.145859,-2.101296,24/07/2019,14:30,14:45,813
57.145859,-2.101296,24/07/2019,14:45,15:00,674
57.145859,-2.101296,24/07/2019,15:00,15:15,746
57.145859,-2.101296,24/07/2019,15:15,15:30,738
57.145859,-2.101296,24/07/2019,15:30,15:45,726
57.145859,-2.101296,24/07/2019,15:45,16:00,725
57.145859,-2.101296,24/07/2019,16:00,16:15,657
57.145859,-2.101296,24/07/2019,16:15,16:30,807
57.145859,-2.101296,24/07/2019,16:30,16:45,755
57.145859,-2.101296,24/07/2019,16:45,17:00,846
57.145859,-2.101296,24/07/2019,17:00,17:15,741
57.145859,-2.101296,24/07/2019,17:15,17:30,744
57.145859,-2.101296,24/07/2019,17:30,17:45,733
57.145859,-2.101296,24/07/2019,17:45,18:00,666
57.145859,-2.101296,24/07/2019,18:00,18:15,678
57.145859,-2.101296,24/07/2019,18:15,18:30,662
57.145859,-2.101296,24/07/2019,18:30,18:45,483
57.145859,-2.101296,24/07/2019,18:45,19:00,480
57.145859,-2.101296,24/07/2019,19:00,19:15,358
57.145859,-2.101296,24/07/2019,19:15,19:30,460
57.145859,-2.101296,24/07/2019,19:30,19:45,426
57.145859,-2.101296,24/07/2019,19:45,20:00,430
57.145859,-2.101296,24/07/2019,20:00,20:15,349
57.145859,-2.101296,24/07/2019,20:15,20:30,396
57.145859,-2.101296,24/07/2019,20:30,20:45,369
57.145859,-2.101296,24/07/2019,20:45,21:00,408
57.145859,-2.101296,24/07/2019,21:00,21:15,322
57.145859,-2.101296,24/07/2019,21:15,21:30,296
57.145859,-2.101296,24/07/2019,21:30,21:45,365
57.145859,-2.101296,24/07/2019,21:45,22:00,281
57.145859,-2.101296,24/07/2019,22:00,22:15,305
57.145859,-2.101296,24/07/2019,22:15,22:30,239
57.145859,-2.101296,24/07/2019,22:30,22:45,245
57.145859,-2.101296,24/07/2019,22:45,23:00,198
57.145859,-2.101296,24/07/2019,23:00,23:15,288
57.145859,-2.101296,24/07/2019,23:15,23:30,180
57.145859,-2.101296,24/07/2019,23:30,23:45,177
57.145859,-2.101296,24/07/2019,23:45,24:00:00,164
57.145859,-2.101296,25/07/2019,00:00,00:15,158
57.145859,-2.101296,25/07/2019,00:15,00:30,79
57.145859,-2.101296,25/07/2019,00:30,00:45,151
57.145859,-2.101296,25/07/2019,00:45,01:00,99
57.145859,-2.101296,25/07/2019,01:00,01:15,23
57.145859,-2.101296,25/07/2019,01:15,01:30,56
57.145859,-2.101296,25/07/2019,01:30,01:45,49
57.145859,-2.101296,25/07/2019,01:45,02:00,45
57.145859,-2.101296,25/07/2019,02:00,02:15,54
57.145859,-2.101296,25/07/2019,02:15,02:30,54
57.145859,-2.101296,25/07/2019,02:30,02:45,24
57.145859,-2.101296,25/07/2019,02:45,03:00,41
57.145859,-2.101296,25/07/2019,03:00,03:15,61
57.145859,-2.101296,25/07/2019,03:15,03:30,70
57.145859,-2.101296,25/07/2019,03:30,03:45,30
57.145859,-2.101296,25/07/2019,03:45,04:00,41
57.145859,-2.101296,25/07/2019,04:00,04:15,64
57.145859,-2.101296,25/07/2019,04:15,04:30,71
57.145859,-2.101296,25/07/2019,04:30,04:45,79
57.145859,-2.101296,25/07/2019,04:45,05:00,115
57.145859,-2.101296,25/07/2019,05:00,05:15,59
57.145859,-2.101296,25/07/2019,05:15,05:30,145
57.145859,-2.101296,25/07/2019,05:30,05:45,185
57.145859,-2.101296,25/07/2019,05:45,06:00,153
57.145859,-2.101296,25/07/2019,06:00,06:15,217
57.145859,-2.101296,25/07/2019,06:15,06:30,255
57.145859,-2.101296,25/07/2019,06:30,06:45,308
57.145859,-2.101296,25/07/2019,06:45,07:00,325
57.145859,-2.101296,25/07/2019,07:00,07:15,368
57.145859,-2.101296,25/07/2019,07:15,07:30,526
57.145859,-2.101296,25/07/2019,07:30,07:45,608
57.145859,-2.101296,25/07/2019,07:45,08:00,597
57.145859,-2.101296,25/07/2019,08:00,08:15,477
57.145859,-2.101296,25/07/2019,08:15,08:30,804
57.145859,-2.101296,25/07/2019,08:30,08:45,583
57.145859,-2.101296,25/07/2019,08:45,09:00,676
57.145859,-2.101296,25/07/2019,09:00,09:15,652
57.145859,-2.101296,25/07/2019,09:15,09:30,428
57.145859,-2.101296,25/07/2019,09:30,09:45,511
57.145859,-2.101296,25/07/2019,09:45,10:00,439
57.145859,-2.101296,25/07/2019,10:00,10:15,460
57.145859,-2.101296,25/07/2019,10:15,10:30,473
57.145859,-2.101296,25/07/2019,10:30,10:45,480
57.145859,-2.101296,25/07/2019,10:45,11:00,540
57.145859,-2.101296,25/07/2019,11:00,11:15,683
57.145859,-2.101296,25/07/2019,11:15,11:30,699
57.145859,-2.101296,25/07/2019,11:30,11:45,594
57.145859,-2.101296,25/07/2019,11:45,12:00,652
57.145859,-2.101296,25/07/2019,12:00,12:15,800
57.145859,-2.101296,25/07/2019,12:15,12:30,814
57.145859,-2.101296,25/07/2019,12:30,12:45,534
57.145859,-2.101296,25/07/2019,12:45,13:00,552
57.145859,-2.101296,25/07/2019,13:00,13:15,558
57.145859,-2.101296,25/07/2019,13:15,13:30,784
57.145859,-2.101296,25/07/2019,13:30,13:45,731
57.145859,-2.101296,25/07/2019,13:45,14:00,588
57.145859,-2.101296,25/07/2019,14:00,14:15,661
57.145859,-2.101296,25/07/2019,14:15,14:30,512
57.145859,-2.101296,25/07/2019,14:30,14:45,509
57.145859,-2.101296,25/07/2019,14:45,15:00,614
57.145859,-2.101296,25/07/2019,15:00,15:15,671
57.145859,-2.101296,25/07/2019,15:15,15:30,793
57.145859,-2.101296,25/07/2019,15:30,15:45,841
57.145859,-2.101296,25/07/2019,15:45,16:00,569
57.145859,-2.101296,25/07/2019,16:00,16:15,583
57.145859,-2.101296,25/07/2019,16:15,16:30,679
57.145859,-2.101296,25/07/2019,16:30,16:45,847
57.145859,-2.101296,25/07/2019,16:45,17:00,643
57.145859,-2.101296,25/07/2019,17:00,17:15,549
57.145859,-2.101296,25/07/2019,17:15,17:30,814
57.145859,-2.101296,25/07/2019,17:30,17:45,718
57.145859,-2.101296,25/07/2019,17:45,18:00,546
57.145859,-2.101296,25/07/2019,18:00,18:15,486
57.145859,-2.101296,25/07/2019,18:15,18:30,508
57.145859,-2.101296,25/07/2019,18:30,18:45,670
57.145859,-2.101296,25/07/2019,18:45,19:00,493
57.145859,-2.101296,25/07/2019,19:00,19:15,427
57.145859,-2.101296,25/07/2019,19:15,19:30,495
57.145859,-2.101296,25/07/2019,19:30,19:45,420
57.145859,-2.101296,25/07/2019,19:45,20:00,412
57.145859,-2.101296,25/07/2019,20:00,20:15,394
57.145859,-2.101296,25/07/2019,20:15,20:30,386
57.145859,-2.101296,25/07/2019,20:30,20:45,356
57.145859,-2.101296,25/07/2019,20:45,21:00,328
57.145859,-2.101296,25/07/2019,21:00,21:15,398
57.145859,-2.101296,25/07/2019,21:15,21:30,338
57.145859,-2.101296,25/07/2019,21:30,21:45,339
57.145859,-2.101296,25/07/2019,21:45,22:00,328
57.145859,-2.101296,25/07/2019,22:00,22:15,331
57.145859,-2.101296,25/07/2019,22:15,22:30,227
57.145859,-2.101296,25/07/2019,22:30,22:45,302
57.145859,-2.101296,25/07/2019,22:45,23:00,213
57.145859,-2.101296,25/07/2019,23:00,23:15,200
57.145859,-2.101296,25/07/2019,23:15,23:30,224
57.145859,-2.101296,25/07/2019,23:30,23:45,197
57.145859,-2.101296,25/07/2019,23:45,24:00:00,193
57.145859,-2.101296,26/07/2019,00:00,00:15,183
57.145859,-2.101296,26/07/2019,00:15,00:30,97
57.145859,-2.101296,26/07/2019,00:30,00:45,136
57.145859,-2.101296,26/07/2019,00:45,01:00,105
57.145859,-2.101296,26/07/2019,01:00,01:15,111
57.145859,-2.101296,26/07/2019,01:15,01:30,76
57.145859,-2.101296,26/07/2019,01:30,01:45,83
57.145859,-2.101296,26/07/2019,01:45,02:00,90
57.145859,-2.101296,26/07/2019,02:00,02:15,65
57.145859,-2.101296,26/07/2019,02:15,02:30,56
57.145859,-2.101296,26/07/2019,02:30,02:45,70
57.145859,-2.101296,26/07/2019,02:45,03:00,98
57.145859,-2.101296,26/07/2019,03:00,03:15,85
57.145859,-2.101296,26/07/2019,03:15,03:30,54
57.145859,-2.101296,26/07/2019,03:30,03:45,27
57.145859,-2.101296,26/07/2019,03:45,04:00,63
57.145859,-2.101296,26/07/2019,04:00,04:15,96
57.145859,-2.101296,26/07/2019,04:15,04:30,96
57.145859,-2.101296,26/07/2019,04:30,04:45,65
57.145859,-2.101296,26/07/2019,04:45,05:00,144
57.145859,-2.101296,26/07/2019,05:00,05:15,109
57.145859,-2.101296,26/07/2019,05:15,05:30,115
57.145859,-2.101296,26/07/2019,05:30,05:45,168
57.145859,-2.101296,26/07/2019,05:45,06:00,192
57.145859,-2.101296,26/07/2019,06:00,06:15,194
57.145859,-2.101296,26/07/2019,06:15,06:30,261
57.145859,-2.101296,26/07/2019,06:30,06:45,387
57.145859,-2.101296,26/07/2019,06:45,07:00,314
57.145859,-2.101296,26/07/2019,07:00,07:15,374
57.145859,-2.101296,26/07/2019,07:15,07:30,489
57.145859,-2.101296,26/07/2019,07:30,07:45,435
57.145859,-2.101296,26/07/2019,07:45,08:00,516
57.145859,-2.101296,26/07/2019,08:00,08:15,472
57.145859,-2.101296,26/07/2019,08:15,08:30,604
57.145859,-2.101296,26/07/2019,08:30,08:45,756
57.145859,-2.101296,26/07/2019,08:45,09:00,546
57.145859,-2.101296,26/07/2019,09:00,09:15,637
57.145859,-2.101296,26/07/2019,09:15,09:30,487
57.145859,-2.101296,26/07/2019,09:30,09:45,499
57.145859,-2.101296,26/07/2019,09:45,10:00,538
57.145859,-2.101296,26/07/2019,10:00,10:15,578
57.145859,-2.101296,26/07/2019,10:15,10:30,542
57.145859,-2.101296,26/07/2019,10:30,10:45,596
57.145859,-2.101296,26/07/2019,10:45,11:00,652
57.145859,-2.101296,26/07/2019,11:00,11:15,629
57.145859,-2.101296,26/07/2019,11:15,11:30,629
57.145859,-2.101296,26/07/2019,11:30,11:45,546
57.145859,-2.101296,26/07/2019,11:45,12:00,558
57.145859,-2.101296,26/07/2019,12:00,12:15,674
57.145859,-2.101296,26/07/2019,12:15,12:30,745
57.145859,-2.101296,26/07/2019,12:30,12:45,771
57.145859,-2.101296,26/07/2019,12:45,13:00,827
57.145859,-2.101296,26/07/2019,13:00,13:15,736
57.145859,-2.101296,26/07/2019,13:15,13:30,572
57.145859,-2.101296,26/07/2019,13:30,13:45,648
57.145859,-2.101296,26/07/2019,13:45,14:00,611
57.145859,-2.101296,26/07/2019,14:00,14:15,802
57.145859,-2.101296,26/07/2019,14:15,14:30,785
57.145859,-2.101296,26/07/2019,14:30,14:45,731
57.145859,-2.101296,26/07/2019,14:45,15:00,676
57.145859,-2.101296,26/07/2019,15:00,15:15,775
57.145859,-2.101296,26/07/2019,15:15,15:30,793
57.145859,-2.101296,26/07/2019,15:30,15:45,718
57.145859,-2.101296,26/07/2019,15:45,16:00,651
57.145859,-2.101296,26/07/2019,16:00,16:15,662
57.145859,-2.101296,26/07/2019,16:15,16:30,710
57.145859,-2.101296,26/07/2019,16:30,16:45,546
57.145859,-2.101296,26/07/2019,16:45,17:00,745
57.145859,-2.101296,26/07/2019,17:00,17:15,796
57.145859,-2.101296,26/07/2019,17:15,17:30,624
57.145859,-2.101296,26/07/2019,17:30,17:45,785
57.145859,-2.101296,26/07/2019,17:45,18:00,752
57.145859,-2.101296,26/07/2019,18:00,18:15,750
57.145859,-2.101296,26/07/2019,18:15,18:30,704
57.145859,-2.101296,26/07/2019,18:30,18:45,623
57.145859,-2.101296,26/07/2019,18:45,19:00,446
57.145859,-2.101296,26/07/2019,19:00,19:15,421
57.145859,-2.101296,26/07/2019,19:15,19:30,443
57.145859,-2.101296,26/07/2019,19:30,19:45,492
57.145859,-2.101296,26/07/2019,19:45,20:00,494
57.145859,-2.101296,26/07/2019,20:00,20:15,450
57.145859,-2.101296,26/07/2019,20:15,20:30,377
57.145859,-2.101296,26/07/2019,20:30,20:45,469
57.145859,-2.101296,26/07/2019,20:45,21:00,434
57.145859,-2.101296,26/07/2019,21:00,21:15,437
57.145859,-2.101296,26/07/2019,21:15,21:30,394
57.145859,-2.101296,26/07/2019,21:30,21:45,317
57.145859,-2.101296,26/07/2019,21:45,22:00,363
57.145859,-2.101296,26/07/2019,22:00,22:15,350
57.145859,-2.101296,26/07/2019,22:15,22:30,342
57.145859,-2.101296,26/07/2019,22:30,22:45,390
57.145859,-2.101296,26/07/2019,22:45,23:00,266
57.145859,-2.101296,26/07/2019,23:00,23:15,375
57.145859,-2.101296,26/07/2019,23:15,23:30,404
57.145859,-2.101296,26/07/2019,23:30,23:45,253
57.145859,-2.101296,26/07/2019,23:45,24:00:00,214
57.145859,-2.101296,27/07/2019,00:00,00:15,236
57.145859,-2.101296,27/07/2019,00:15,00:30,236
57.145859,-2.101296,27/07/2019,00:30,00:45,223
57.145859,-2.101296,27/07/2019,00:45,01:00,251
57.145859,-2.101296,27/07/2019,01:00,01:15,187
57.145859,-2.101296,27/07/2019,01:15,01:30,263
57.145859,-2.101296,27/07/2019,01:30,01:45,155
57.145859,-2.101296,27/07/2019,01:45,02:00,180
57.145859,-2.101296,27/07/2019,02:00,02:15,184
57.145859,-2.101296,27/07/2019,02:15,02:30,170
57.145859,-2.101296,27/07/2019,02:30,02:45,115
57.145859,-2.101296,27/07/2019,02:45,03:00,163
57.145859,-2.101296,27/07/2019,03:00,03:15,149
57.145859,-2.101296,27/07/2019,03:15,03:30,75
57.145859,-2.101296,27/07/2019,03:30,03:45,109
57.145859,-2.101296,27/07/2019,03:45,04:00,84
57.145859,-2.101296,27/07/2019,04:00,04:15,111
57.145859,-2.101296,27/07/2019,04:15,04:30,45
57.145859,-2.101296,27/07/2019,04:30,04:45,80
57.145859,-2.101296,27/07/2019,04:45,05:00,73
57.145859,-2.101296,27/07/2019,05:00,05:15,114
57.145859,-2.101296,27/07/2019,05:15,05:30,132
57.145859,-2.101296,27/07/2019,05:30,05:45,98
57.145859,-2.101296,27/07/2019,05:45,06:00,111
57.145859,-2.101296,27/07/2019,06:00,06:15,108
57.145859,-2.101296,27/07/2019,06:15,06:30,116
57.145859,-2.101296,27/07/2019,06:30,06:45,164
57.145859,-2.101296,27/07/2019,06:45,07:00,186
57.145859,-2.101296,27/07/2019,07:00,07:15,102
57.145859,-2.101296,27/07/2019,07:15,07:30,138
57.145859,-2.101296,27/07/2019,07:30,07:45,232
57.145859,-2.101296,27/07/2019,07:45,08:00,228
57.145859,-2.101296,27/07/2019,08:00,08:15,209
57.145859,-2.101296,27/07/2019,08:15,08:30,236
57.145859,-2.101296,27/07/2019,08:30,08:45,338
57.145859,-2.101296,27/07/2019,08:45,09:00,348
57.145859,-2.101296,27/07/2019,09:00,09:15,279
57.145859,-2.101296,27/07/2019,09:15,09:30,286
57.145859,-2.101296,27/07/2019,09:30,09:45,485
57.145859,-2.101296,27/07/2019,09:45,10:00,454
57.145859,-2.101296,27/07/2019,10:00,10:15,518
57.145859,-2.101296,27/07/2019,10:15,10:30,562
57.145859,-2.101296,27/07/2019,10:30,10:45,443
57.145859,-2.101296,27/07/2019,10:45,11:00,572
57.145859,-2.101296,27/07/2019,11:00,11:15,485
57.145859,-2.101296,27/07/2019,11:15,11:30,713
57.145859,-2.101296,27/07/2019,11:30,11:45,488
57.145859,-2.101296,27/07/2019,11:45,12:00,447
57.145859,-2.101296,27/07/2019,12:00,12:15,438
57.145859,-2.101296,27/07/2019,12:15,12:30,485
57.145859,-2.101296,27/07/2019,12:30,12:45,536
57.145859,-2.101296,27/07/2019,12:45,13:00,515
57.145859,-2.101296,27/07/2019,13:00,13:15,611
57.145859,-2.101296,27/07/2019,13:15,13:30,482
57.145859,-2.101296,27/07/2019,13:30,13:45,508
57.145859,-2.101296,27/07/2019,13:45,14:00,519
57.145859,-2.101296,27/07/2019,14:00,14:15,523
57.145859,-2.101296,27/07/2019,14:15,14:30,488
57.145859,-2.101296,27/07/2019,14:30,14:45,513
57.145859,-2.101296,27/07/2019,14:45,15:00,452
57.145859,-2.101296,27/07/2019,15:00,15:15,485
57.145859,-2.101296,27/07/2019,15:15,15:30,505
57.145859,-2.101296,27/07/2019,15:30,15:45,444
57.145859,-2.101296,27/07/2019,15:45,16:00,365
57.145859,-2.101296,27/07/2019,16:00,16:15,598
57.145859,-2.101296,27/07/2019,16:15,16:30,539
57.145859,-2.101296,27/07/2019,16:30,16:45,715
57.145859,-2.101296,27/07/2019,16:45,17:00,529
57.145859,-2.101296,27/07/2019,17:00,17:15,418
57.145859,-2.101296,27/07/2019,17:15,17:30,494
57.145859,-2.101296,27/07/2019,17:30,17:45,509
57.145859,-2.101296,27/07/2019,17:45,18:00,369
57.145859,-2.101296,27/07/2019,18:00,18:15,437
57.145859,-2.101296,27/07/2019,18:15,18:30,492
57.145859,-2.101296,27/07/2019,18:30,18:45,477
57.145859,-2.101296,27/07/2019,18:45,19:00,592
57.145859,-2.101296,27/07/2019,19:00,19:15,447
57.145859,-2.101296,27/07/2019,19:15,19:30,572
57.145859,-2.101296,27/07/2019,19:30,19:45,401
57.145859,-2.101296,27/07/2019,19:45,20:00,457
57.145859,-2.101296,27/07/2019,20:00,20:15,440
57.145859,-2.101296,27/07/2019,20:15,20:30,353
57.145859,-2.101296,27/07/2019,20:30,20:45,351
57.145859,-2.101296,27/07/2019,20:45,21:00,446
57.145859,-2.101296,27/07/2019,21:00,21:15,348
57.145859,-2.101296,27/07/2019,21:15,21:30,412
57.145859,-2.101296,27/07/2019,21:30,21:45,418
57.145859,-2.101296,27/07/2019,21:45,22:00,435
57.145859,-2.101296,27/07/2019,22:00,22:15,425
57.145859,-2.101296,27/07/2019,22:15,22:30,419
57.145859,-2.101296,27/07/2019,22:30,22:45,338
57.145859,-2.101296,27/07/2019,22:45,23:00,392
57.145859,-2.101296,27/07/2019,23:00,23:15,390
57.145859,-2.101296,27/07/2019,23:15,23:30,377
57.145859,-2.101296,27/07/2019,23:30,23:45,322
57.145859,-2.101296,27/07/2019,23:45,24:00:00,314
57.145859,-2.101296,28/07/2019,00:00,00:15,272
57.145859,-2.101296,28/07/2019,00:15,00:30,315
57.145859,-2.101296,28/07/2019,00:30,00:45,267
57.145859,-2.101296,28/07/2019,00:45,01:00,234
57.145859,-2.101296,28/07/2019,01:00,01:15,232
57.145859,-2.101296,28/07/2019,01:15,01:30,274
57.145859,-2.101296,28/07/2019,01:30,01:45,195
57.145859,-2.101296,28/07/2019,01:45,02:00,212
57.145859,-2.101296,28/07/2019,02:00,02:15,219
57.145859,-2.101296,28/07/2019,02:15,02:30,238
57.145859,-2.101296,28/07/2019,02:30,02:45,244
57.145859,-2.101296,28/07/2019,02:45,03:00,237
57.145859,-2.101296,28/07/2019,03:00,03:15,202
57.145859,-2.101296,28/07/2019,03:15,03:30,165
57.145859,-2.101296,28/07/2019,03:30,03:45,189
57.145859,-2.101296,28/07/2019,03:45,04:00,153
57.145859,-2.101296,28/07/2019,04:00,04:15,120
57.145859,-2.101296,28/07/2019,04:15,04:30,103
57.145859,-2.101296,28/07/2019,04:30,04:45,134
57.145859,-2.101296,28/07/2019,04:45,05:00,160
57.145859,-2.101296,28/07/2019,05:00,05:15,163
57.145859,-2.101296,28/07/2019,05:15,05:30,145
57.145859,-2.101296,28/07/2019,05:30,05:45,160
57.145859,-2.101296,28/07/2019,05:45,06:00,101
57.145859,-2.101296,28/07/2019,06:00,06:15,81
57.145859,-2.101296,28/07/2019,06:15,06:30,68
57.145859,-2.101296,28/07/2019,06:30,06:45,95
57.145859,-2.101296,28/07/2019,06:45,07:00,79
57.145859,-2.101296,28/07/2019,07:00,07:15,124
57.145859,-2.101296,28/07/2019,07:15,07:30,102
57.145859,-2.101296,28/07/2019,07:30,07:45,104
57.145859,-2.101296,28/07/2019,07:45,08:00,133
57.145859,-2.101296,28/07/2019,08:00,08:15,115
57.145859,-2.101296,28/07/2019,08:15,08:30,102
57.145859,-2.101296,28/07/2019,08:30,08:45,143
57.145859,-2.101296,28/07/2019,08:45,09:00,212
57.145859,-2.101296,28/07/2019,09:00,09:15,182
57.145859,-2.101296,28/07/2019,09:15,09:30,235
57.145859,-2.101296,28/07/2019,09:30,09:45,254
57.145859,-2.101296,28/07/2019,09:45,10:00,230
57.145859,-2.101296,28/07/2019,10:00,10:15,290
57.145859,-2.101296,28/07/2019,10:15,10:30,336
57.145859,-2.101296,28/07/2019,10:30,10:45,303
57.145859,-2.101296,28/07/2019,10:45,11:00,431
57.145859,-2.101296,28/07/2019,11:00,11:15,372
57.145859,-2.101296,28/07/2019,11:15,11:30,483
57.145859,-2.101296,28/07/2019,11:30,11:45,529
57.145859,-2.101296,28/07/2019,11:45,12:00,432
57.145859,-2.101296,28/07/2019,12:00,12:15,455
57.145859,-2.101296,28/07/2019,12:15,12:30,386
57.145859,-2.101296,28/07/2019,12:30,12:45,580
57.145859,-2.101296,28/07/2019,12:45,13:00,525
57.145859,-2.101296,28/07/2019,13:00,13:15,476
57.145859,-2.101296,28/07/2019,13:15,13:30,517
57.145859,-2.101296,28/07/2019,13:30,13:45,468
57.145859,-2.101296,28/07/2019,13:45,14:00,557
57.145859,-2.101296,28/07/2019,14:00,14:15,454
57.145859,-2.101296,28/07/2019,14:15,14:30,391
57.145859,-2.101296,28/07/2019,14:30,14:45,481
57.145859,-2.101296,28/07/2019,14:45,15:00,447
57.145859,-2.101296,28/07/2019,15:00,15:15,444
57.145859,-2.101296,28/07/2019,15:15,15:30,460
57.145859,-2.101296,28/07/2019,15:30,15:45,503
57.145859,-2.101296,28/07/2019,15:45,16:00,426
57.145859,-2.101296,28/07/2019,16:00,16:15,395
57.145859,-2.101296,28/07/2019,16:15,16:30,477
57.145859,-2.101296,28/07/2019,16:30,16:45,437
57.145859,-2.101296,28/07/2019,16:45,17:00,381
57.145859,-2.101296,28/07/2019,17:00,17:15,396
57.145859,-2.101296,28/07/2019,17:15,17:30,437
57.145859,-2.101296,28/07/2019,17:30,17:45,320
57.145859,-2.101296,28/07/2019,17:45,18:00,377
57.145859,-2.101296,28/07/2019,18:00,18:15,354
57.145859,-2.101296,28/07/2019,18:15,18:30,428
57.145859,-2.101296,28/07/2019,18:30,18:45,388
57.145859,-2.101296,28/07/2019,18:45,19:00,304
57.145859,-2.101296,28/07/2019,19:00,19:15,429
