Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,13/07/2019,04:15,04:30,80
57.149472,-2.097698,13/07/2019,04:30,04:45,56
57.149472,-2.097698,13/07/2019,04:45,05:00,36
57.149472,-2.097698,13/07/2019,05:00,05:15,48
57.149472,-2.097698,13/07/2019,05:15,05:30,48
57.149472,-2.097698,13/07/2019,05:30,05:45,68
57.149472,-2.097698,13/07/2019,05:45,06:00,60
57.149472,-2.097698,13/07/2019,06:00,06:15,72
57.149472,-2.097698,13/07/2019,06:15,06:30,80
57.149472,-2.097698,13/07/2019,06:30,06:45,68
57.149472,-2.097698,13/07/2019,06:45,07:00,132
57.149472,-2.097698,13/07/2019,07:00,07:15,92
57.149472,-2.097698,13/07/2019,07:15,07:30,156
57.149472,-2.097698,13/07/2019,07:30,07:45,112
57.149472,-2.097698,13/07/2019,07:45,08:00,116
57.149472,-2.097698,13/07/2019,08:00,08:15,132
57.149472,-2.097698,13/07/2019,08:15,08:30,156
57.149472,-2.097698,13/07/2019,08:30,08:45,176
57.149472,-2.097698,13/07/2019,08:45,09:00,300
57.149472,-2.097698,13/07/2019,09:00,09:15,264
57.149472,-2.097698,13/07/2019,09:15,09:30,200
57.149472,-2.097698,13/07/2019,09:30,09:45,268
57.149472,-2.097698,13/07/2019,09:45,10:00,208
57.149472,-2.097698,13/07/2019,10:00,10:15,320
57.149472,-2.097698,13/07/2019,10:15,10:30,300
57.149472,-2.097698,13/07/2019,10:30,10:45,340
57.149472,-2.097698,13/07/2019,10:45,11:00,364
57.149472,-2.097698,13/07/2019,11:00,11:15,284
57.149472,-2.097698,13/07/2019,11:15,11:30,328
57.149472,-2.097698,13/07/2019,11:30,11:45,360
57.149472,-2.097698,13/07/2019,11:45,12:00,400
57.149472,-2.097698,13/07/2019,12:00,12:15,340
57.149472,-2.097698,13/07/2019,12:15,12:30,396
57.149472,-2.097698,13/07/2019,12:30,12:45,344
57.149472,-2.097698,13/07/2019,12:45,13:00,336
57.149472,-2.097698,13/07/2019,13:00,13:15,504
57.149472,-2.097698,13/07/2019,13:15,13:30,336
57.149472,-2.097698,13/07/2019,13:30,13:45,424
57.149472,-2.097698,13/07/2019,13:45,14:00,404
57.149472,-2.097698,13/07/2019,14:00,14:15,424
57.149472,-2.097698,13/07/2019,14:15,14:30,432
57.149472,-2.097698,13/07/2019,14:30,14:45,348
57.149472,-2.097698,13/07/2019,14:45,15:00,368
57.149472,-2.097698,13/07/2019,15:00,15:15,392
57.149472,-2.097698,13/07/2019,15:15,15:30,340
57.149472,-2.097698,13/07/2019,15:30,15:45,324
57.149472,-2.097698,13/07/2019,15:45,16:00,296
57.149472,-2.097698,13/07/2019,16:00,16:15,452
57.149472,-2.097698,13/07/2019,16:15,16:30,384
57.149472,-2.097698,13/07/2019,16:30,16:45,404
57.149472,-2.097698,13/07/2019,16:45,17:00,316
57.149472,-2.097698,13/07/2019,17:00,17:15,440
57.149472,-2.097698,13/07/2019,17:15,17:30,404
57.149472,-2.097698,13/07/2019,17:30,17:45,392
57.149472,-2.097698,13/07/2019,17:45,18:00,332
57.149472,-2.097698,13/07/2019,18:00,18:15,280
57.149472,-2.097698,13/07/2019,18:15,18:30,392
57.149472,-2.097698,13/07/2019,18:30,18:45,392
57.149472,-2.097698,13/07/2019,18:45,19:00,436
57.149472,-2.097698,13/07/2019,19:00,19:15,344
57.149472,-2.097698,13/07/2019,19:15,19:30,400
57.149472,-2.097698,13/07/2019,19:30,19:45,424
57.149472,-2.097698,13/07/2019,19:45,20:00,352
57.149472,-2.097698,13/07/2019,20:00,20:15,356
57.149472,-2.097698,13/07/2019,20:15,20:30,380
57.149472,-2.097698,13/07/2019,20:30,20:45,372
57.149472,-2.097698,13/07/2019,20:45,21:00,336
57.149472,-2.097698,13/07/2019,21:00,21:15,304
57.149472,-2.097698,13/07/2019,21:15,21:30,320
57.149472,-2.097698,13/07/2019,21:30,21:45,300
57.149472,-2.097698,13/07/2019,21:45,22:00,304
57.149472,-2.097698,13/07/2019,22:00,22:15,292
57.149472,-2.097698,13/07/2019,22:15,22:30,332
57.149472,-2.097698,13/07/2019,22:30,22:45,272
57.149472,-2.097698,13/07/2019,22:45,23:00,304
57.149472,-2.097698,13/07/2019,23:00,23:15,312
57.149472,-2.097698,13/07/2019,23:15,23:30,300
57.149472,-2.097698,13/07/2019,23:30,23:45,360
57.149472,-2.097698,13/07/2019,23:45,24:00:00,256
57.149472,-2.097698,14/07/2019,00:00,00:15,332
57.149472,-2.097698,14/07/2019,00:15,00:30,268
57.149472,-2.097698,14/07/2019,00:30,00:45,304
57.149472,-2.097698,14/07/2019,00:45,01:00,228
57.149472,-2.097698,14/07/2019,01:00,01:15,292
57.149472,-2.097698,14/07/2019,01:15,01:30,220
57.149472,-2.097698,14/07/2019,01:30,01:45,228
57.149472,-2.097698,14/07/2019,01:45,02:00,260
57.149472,-2.097698,14/07/2019,02:00,02:15,152
57.149472,-2.097698,14/07/2019,02:15,02:30,240
57.149472,-2.097698,14/07/2019,02:30,02:45,180
57.149472,-2.097698,14/07/2019,02:45,03:00,212
57.149472,-2.097698,14/07/2019,03:00,03:15,288
57.149472,-2.097698,14/07/2019,03:15,03:30,220
57.149472,-2.097698,14/07/2019,03:30,03:45,204
57.149472,-2.097698,14/07/2019,03:45,04:00,212
57.149472,-2.097698,14/07/2019,04:00,04:15,168
57.149472,-2.097698,14/07/2019,04:15,04:30,140
57.149472,-2.097698,14/07/2019,04:30,04:45,108
57.149472,-2.097698,14/07/2019,04:45,05:00,68
57.149472,-2.097698,14/07/2019,05:00,05:15,88
57.149472,-2.097698,14/07/2019,05:15,05:30,100
57.149472,-2.097698,14/07/2019,05:30,05:45,100
57.149472,-2.097698,14/07/2019,05:45,06:00,56
57.149472,-2.097698,14/07/2019,06:00,06:15,68
57.149472,-2.097698,14/07/2019,06:15,06:30,88
57.149472,-2.097698,14/07/2019,06:30,06:45,96
57.149472,-2.097698,14/07/2019,06:45,07:00,52
57.149472,-2.097698,14/07/2019,07:00,07:15,108
57.149472,-2.097698,14/07/2019,07:15,07:30,68
57.149472,-2.097698,14/07/2019,07:30,07:45,84
57.149472,-2.097698,14/07/2019,07:45,08:00,120
57.149472,-2.097698,14/07/2019,08:00,08:15,100
57.149472,-2.097698,14/07/2019,08:15,08:30,124
57.149472,-2.097698,14/07/2019,08:30,08:45,108
57.149472,-2.097698,14/07/2019,08:45,09:00,168
57.149472,-2.097698,14/07/2019,09:00,09:15,152
57.149472,-2.097698,14/07/2019,09:15,09:30,140
57.149472,-2.097698,14/07/2019,09:30,09:45,172
57.149472,-2.097698,14/07/2019,09:45,10:00,256
57.149472,-2.097698,14/07/2019,10:00,10:15,252
57.149472,-2.097698,14/07/2019,10:15,10:30,244
57.149472,-2.097698,14/07/2019,10:30,10:45,268
57.149472,-2.097698,14/07/2019,10:45,11:00,304
57.149472,-2.097698,14/07/2019,11:00,11:15,288
57.149472,-2.097698,14/07/2019,11:15,11:30,276
57.149472,-2.097698,14/07/2019,11:30,11:45,300
57.149472,-2.097698,14/07/2019,11:45,12:00,320
57.149472,-2.097698,14/07/2019,12:00,12:15,348
57.149472,-2.097698,14/07/2019,12:15,12:30,332
57.149472,-2.097698,14/07/2019,12:30,12:45,368
57.149472,-2.097698,14/07/2019,12:45,13:00,344
57.149472,-2.097698,14/07/2019,13:00,13:15,340
57.149472,-2.097698,14/07/2019,13:15,13:30,380
57.149472,-2.097698,14/07/2019,13:30,13:45,364
57.149472,-2.097698,14/07/2019,13:45,14:00,364
57.149472,-2.097698,14/07/2019,14:00,14:15,340
57.149472,-2.097698,14/07/2019,14:15,14:30,356
57.149472,-2.097698,14/07/2019,14:30,14:45,312
57.149472,-2.097698,14/07/2019,14:45,15:00,264
57.149472,-2.097698,14/07/2019,15:00,15:15,340
57.149472,-2.097698,14/07/2019,15:15,15:30,268
57.149472,-2.097698,14/07/2019,15:30,15:45,360
57.149472,-2.097698,14/07/2019,15:45,16:00,368
57.149472,-2.097698,14/07/2019,16:00,16:15,396
57.149472,-2.097698,14/07/2019,16:15,16:30,288
57.149472,-2.097698,14/07/2019,16:30,16:45,360
57.149472,-2.097698,14/07/2019,16:45,17:00,380
57.149472,-2.097698,14/07/2019,17:00,17:15,312
57.149472,-2.097698,14/07/2019,17:15,17:30,352
57.149472,-2.097698,14/07/2019,17:30,17:45,380
57.149472,-2.097698,14/07/2019,17:45,18:00,304
57.149472,-2.097698,14/07/2019,18:00,18:15,308
57.149472,-2.097698,14/07/2019,18:15,18:30,316
57.149472,-2.097698,14/07/2019,18:30,18:45,332
57.149472,-2.097698,14/07/2019,18:45,19:00,272
57.149472,-2.097698,14/07/2019,19:00,19:15,212
57.149472,-2.097698,14/07/2019,19:15,19:30,300
57.149472,-2.097698,14/07/2019,19:30,19:45,304
57.149472,-2.097698,14/07/2019,19:45,20:00,352
57.149472,-2.097698,14/07/2019,20:00,20:15,300
57.149472,-2.097698,14/07/2019,20:15,20:30,260
57.149472,-2.097698,14/07/2019,20:30,20:45,276
57.149472,-2.097698,14/07/2019,20:45,21:00,248
57.149472,-2.097698,14/07/2019,21:00,21:15,228
57.149472,-2.097698,14/07/2019,21:15,21:30,216
57.149472,-2.097698,14/07/2019,21:30,21:45,208
57.149472,-2.097698,14/07/2019,21:45,22:00,172
57.149472,-2.097698,14/07/2019,22:00,22:15,192
57.149472,-2.097698,14/07/2019,22:15,22:30,192
