Site,Day,Date,StartTime,EndTime,Flow
N01171A,SU,10-11-2019,18:30,18:45,357
N01171A,SU,10-11-2019,18:45,19:00,361
N01171A,SU,10-11-2019,19:00,19:15,284
N01171A,SU,10-11-2019,19:15,19:30,276
N01171A,SU,10-11-2019,19:30,19:45,304
N01171A,SU,10-11-2019,19:45,20:00,323
N01171A,SU,10-11-2019,20:00,20:15,256
N01171A,SU,10-11-2019,20:15,20:30,313
N01171A,SU,10-11-2019,20:30,20:45,217
N01171A,SU,10-11-2019,20:45,21:00,234
N01171A,SU,10-11-2019,21:00,21:15,230
N01171A,SU,10-11-2019,21:15,21:30,264
N01171A,SU,10-11-2019,21:30,21:45,201
N01171A,SU,10-11-2019,21:45,22:00,206
N01171A,SU,10-11-2019,22:00,22:15,269
N01171A,SU,10-11-2019,22:15,22:30,242
N01171A,SU,10-11-2019,22:30,22:45,173
N01171A,SU,10-11-2019,22:45,23:00,186
N01171A,SU,10-11-2019,23:00,23:15,215
N01171A,SU,10-11-2019,23:15,23:30,105
N01171A,SU,10-11-2019,23:30,23:45,141
N01171A,SU,10-11-2019,23:45,24:00,82
N01171A,MO,11-11-2019,00:00,00:15,77
N01171A,MO,11-11-2019,00:15,00:30,85
N01171A,MO,11-11-2019,00:30,00:45,88
N01171A,MO,11-11-2019,00:45,01:00,84
N01171A,MO,11-11-2019,01:00,01:15,58
N01171A,MO,11-11-2019,01:15,01:30,94
N01171A,MO,11-11-2019,01:30,01:45,31
N01171A,MO,11-11-2019,01:45,02:00,55
N01171A,MO,11-11-2019,02:00,02:15,45
N01171A,MO,11-11-2019,02:15,02:30,62
N01171A,MO,11-11-2019,02:30,02:45,71
N01171A,MO,11-11-2019,02:45,03:00,64
N01171A,MO,11-11-2019,03:00,03:15,37
N01171A,MO,11-11-2019,03:15,03:30,49
N01171A,MO,11-11-2019,03:30,03:45,37
N01171A,MO,11-11-2019,03:45,04:00,45
N01171A,MO,11-11-2019,04:00,04:15,39
N01171A,MO,11-11-2019,04:15,04:30,64
N01171A,MO,11-11-2019,04:30,04:45,59
N01171A,MO,11-11-2019,04:45,05:00,85
N01171A,MO,11-11-2019,05:00,05:15,111
N01171A,MO,11-11-2019,05:15,05:30,159
N01171A,MO,11-11-2019,05:30,05:45,166
N01171A,MO,11-11-2019,05:45,06:00,196
N01171A,MO,11-11-2019,06:00,06:15,118
N01171A,MO,11-11-2019,06:15,06:30,250
N01171A,MO,11-11-2019,06:30,06:45,351
N01171A,MO,11-11-2019,06:45,07:00,360
N01171A,MO,11-11-2019,07:00,07:15,393
N01171A,MO,11-11-2019,07:15,07:30,440
N01171A,MO,11-11-2019,07:30,07:45,534
N01171A,MO,11-11-2019,07:45,08:00,640
N01171A,MO,11-11-2019,08:00,08:15,608
N01171A,MO,11-11-2019,08:15,08:30,632
N01171A,MO,11-11-2019,08:30,08:45,621
N01171A,MO,11-11-2019,08:45,09:00,584
N01171A,MO,11-11-2019,09:00,09:15,521
N01171A,MO,11-11-2019,09:15,09:30,422
N01171A,MO,11-11-2019,09:30,09:45,494
N01171A,MO,11-11-2019,09:45,10:00,395
N01171A,MO,11-11-2019,10:00,10:15,478
N01171A,MO,11-11-2019,10:15,10:30,462
N01171A,MO,11-11-2019,10:30,10:45,410
N01171A,MO,11-11-2019,10:45,11:00,396
N01171A,MO,11-11-2019,11:00,11:15,442
N01171A,MO,11-11-2019,11:15,11:30,431
N01171A,MO,11-11-2019,11:30,11:45,425
N01171A,MO,11-11-2019,11:45,12:00,502
N01171A,MO,11-11-2019,12:00,12:15,471
N01171A,MO,11-11-2019,12:15,12:30,490
N01171A,MO,11-11-2019,12:30,12:45,362
N01171A,MO,11-11-2019,12:45,13:00,524
N01171A,MO,11-11-2019,13:00,13:15,388
N01171A,MO,11-11-2019,13:15,13:30,423
N01171A,MO,11-11-2019,13:30,13:45,479
N01171A,MO,11-11-2019,13:45,14:00,474
N01171A,MO,11-11-2019,14:00,14:15,540
N01171A,MO,11-11-2019,14:15,14:30,685
N01171A,MO,11-11-2019,14:30,14:45,437
N01171A,MO,11-11-2019,14:45,15:00,543
N01171A,MO,11-11-2019,15:00,15:15,476
N01171A,MO,11-11-2019,15:15,15:30,411
N01171A,MO,11-11-2019,15:30,15:45,459
N01171A,MO,11-11-2019,15:45,16:00,533
N01171A,MO,11-11-2019,16:00,16:15,592
N01171A,MO,11-11-2019,16:15,16:30,411
N01171A,MO,11-11-2019,16:30,16:45,491
N01171A,MO,11-11-2019,16:45,17:00,449
N01171A,MO,11-11-2019,17:00,17:15,507
N01171A,MO,11-11-2019,17:15,17:30,481
N01171A,MO,11-11-2019,17:30,17:45,468
N01171A,MO,11-11-2019,17:45,18:00,485
N01171A,MO,11-11-2019,18:00,18:15,465
N01171A,MO,11-11-2019,18:15,18:30,452
N01171A,MO,11-11-2019,18:30,18:45,411
N01171A,MO,11-11-2019,18:45,19:00,531
N01171A,MO,11-11-2019,19:00,19:15,271
N01171A,MO,11-11-2019,19:15,19:30,393
N01171A,MO,11-11-2019,19:30,19:45,377
N01171A,MO,11-11-2019,19:45,20:00,372
N01171A,MO,11-11-2019,20:00,20:15,389
N01171A,MO,11-11-2019,20:15,20:30,349
N01171A,MO,11-11-2019,20:30,20:45,288
N01171A,MO,11-11-2019,20:45,21:00,238
N01171A,MO,11-11-2019,21:00,21:15,309
N01171A,MO,11-11-2019,21:15,21:30,265
N01171A,MO,11-11-2019,21:30,21:45,271
N01171A,MO,11-11-2019,21:45,22:00,232
N01171A,MO,11-11-2019,22:00,22:15,200
N01171A,MO,11-11-2019,22:15,22:30,262
N01171A,MO,11-11-2019,22:30,22:45,231
N01171A,MO,11-11-2019,22:45,23:00,220
N01171A,MO,11-11-2019,23:00,23:15,149
N01171A,MO,11-11-2019,23:15,23:30,131
N01171A,MO,11-11-2019,23:30,23:45,116
N01171A,MO,11-11-2019,23:45,24:00,78
N01171A,TU,12-11-2019,00:00,00:15,81
N01171A,TU,12-11-2019,00:15,00:30,93
N01171A,TU,12-11-2019,00:30,00:45,113
N01171A,TU,12-11-2019,00:45,01:00,59
N01171A,TU,12-11-2019,01:00,01:15,70
N01171A,TU,12-11-2019,01:15,01:30,73
N01171A,TU,12-11-2019,01:30,01:45,75
N01171A,TU,12-11-2019,01:45,02:00,52
N01171A,TU,12-11-2019,02:00,02:15,61
N01171A,TU,12-11-2019,02:15,02:30,31
N01171A,TU,12-11-2019,02:30,02:45,65
N01171A,TU,12-11-2019,02:45,03:00,44
N01171A,TU,12-11-2019,03:00,03:15,60
N01171A,TU,12-11-2019,03:15,03:30,38
N01171A,TU,12-11-2019,03:30,03:45,40
N01171A,TU,12-11-2019,03:45,04:00,57
N01171A,TU,12-11-2019,04:00,04:15,52
N01171A,TU,12-11-2019,04:15,04:30,60
N01171A,TU,12-11-2019,04:30,04:45,65
N01171A,TU,12-11-2019,04:45,05:00,103
N01171A,TU,12-11-2019,05:00,05:15,75
N01171A,TU,12-11-2019,05:15,05:30,148
N01171A,TU,12-11-2019,05:30,05:45,142
N01171A,TU,12-11-2019,05:45,06:00,180
N01171A,TU,12-11-2019,06:00,06:15,190
N01171A,TU,12-11-2019,06:15,06:30,266
N01171A,TU,12-11-2019,06:30,06:45,317
N01171A,TU,12-11-2019,06:45,07:00,362
N01171A,TU,12-11-2019,07:00,07:15,433
N01171A,TU,12-11-2019,07:15,07:30,401
N01171A,TU,12-11-2019,07:30,07:45,559
N01171A,TU,12-11-2019,07:45,08:00,716
N01171A,TU,12-11-2019,08:00,08:15,647
N01171A,TU,12-11-2019,08:15,08:30,625
N01171A,TU,12-11-2019,08:30,08:45,613
N01171A,TU,12-11-2019,08:45,09:00,620
N01171A,TU,12-11-2019,09:00,09:15,623
N01171A,TU,12-11-2019,09:15,09:30,433
N01171A,TU,12-11-2019,09:30,09:45,424
N01171A,TU,12-11-2019,09:45,10:00,461
N01171A,TU,12-11-2019,10:00,10:15,478
N01171A,TU,12-11-2019,10:15,10:30,412
N01171A,TU,12-11-2019,10:30,10:45,504
N01171A,TU,12-11-2019,10:45,11:00,462
N01171A,TU,12-11-2019,11:00,11:15,439
N01171A,TU,12-11-2019,11:15,11:30,413
N01171A,TU,12-11-2019,11:30,11:45,506
N01171A,TU,12-11-2019,11:45,12:00,508
N01171A,TU,12-11-2019,12:00,12:15,486
N01171A,TU,12-11-2019,12:15,12:30,473
N01171A,TU,12-11-2019,12:30,12:45,447
N01171A,TU,12-11-2019,12:45,13:00,495
N01171A,TU,12-11-2019,13:00,13:15,429
N01171A,TU,12-11-2019,13:15,13:30,405
N01171A,TU,12-11-2019,13:30,13:45,501
N01171A,TU,12-11-2019,13:45,14:00,543
N01171A,TU,12-11-2019,14:00,14:15,460
N01171A,TU,12-11-2019,14:15,14:30,457
N01171A,TU,12-11-2019,14:30,14:45,542
N01171A,TU,12-11-2019,14:45,15:00,503
N01171A,TU,12-11-2019,15:00,15:15,469
N01171A,TU,12-11-2019,15:15,15:30,470
N01171A,TU,12-11-2019,15:30,15:45,473
N01171A,TU,12-11-2019,15:45,16:00,515
N01171A,TU,12-11-2019,16:00,16:15,503
N01171A,TU,12-11-2019,16:15,16:30,544
N01171A,TU,12-11-2019,16:30,16:45,484
N01171A,TU,12-11-2019,16:45,17:00,406
N01171A,TU,12-11-2019,17:00,17:15,567
N01171A,TU,12-11-2019,17:15,17:30,530
N01171A,TU,12-11-2019,17:30,17:45,552
N01171A,TU,12-11-2019,17:45,18:00,563
N01171A,TU,12-11-2019,18:00,18:15,413
N01171A,TU,12-11-2019,18:15,18:30,398
N01171A,TU,12-11-2019,18:30,18:45,426
N01171A,TU,12-11-2019,18:45,19:00,477
N01171A,TU,12-11-2019,19:00,19:15,484
N01171A,TU,12-11-2019,19:15,19:30,450
N01171A,TU,12-11-2019,19:30,19:45,418
N01171A,TU,12-11-2019,19:45,20:00,344
N01171A,TU,12-11-2019,20:00,20:15,284
N01171A,TU,12-11-2019,20:15,20:30,338
N01171A,TU,12-11-2019,20:30,20:45,258
N01171A,TU,12-11-2019,20:45,21:00,296
N01171A,TU,12-11-2019,21:00,21:15,321
N01171A,TU,12-11-2019,21:15,21:30,296
N01171A,TU,12-11-2019,21:30,21:45,281
N01171A,TU,12-11-2019,21:45,22:00,219
N01171A,TU,12-11-2019,22:00,22:15,253
N01171A,TU,12-11-2019,22:15,22:30,244
N01171A,TU,12-11-2019,22:30,22:45,243
N01171A,TU,12-11-2019,22:45,23:00,157
N01171A,TU,12-11-2019,23:00,23:15,175
N01171A,TU,12-11-2019,23:15,23:30,143
N01171A,TU,12-11-2019,23:30,23:45,77
N01171A,TU,12-11-2019,23:45,24:00,138
N01171A,WE,13-11-2019,00:00,00:15,97
N01171A,WE,13-11-2019,00:15,00:30,67
N01171A,WE,13-11-2019,00:30,00:45,58
N01171A,WE,13-11-2019,00:45,01:00,108
N01171A,WE,13-11-2019,01:00,01:15,56
N01171A,WE,13-11-2019,01:15,01:30,70
N01171A,WE,13-11-2019,01:30,01:45,68
N01171A,WE,13-11-2019,01:45,02:00,103
N01171A,WE,13-11-2019,02:00,02:15,61
N01171A,WE,13-11-2019,02:15,02:30,132
N01171A,WE,13-11-2019,02:30,02:45,71
N01171A,WE,13-11-2019,02:45,03:00,71
N01171A,WE,13-11-2019,03:00,03:15,77
N01171A,WE,13-11-2019,03:15,03:30,27
N01171A,WE,13-11-2019,03:30,03:45,33
N01171A,WE,13-11-2019,03:45,04:00,60
N01171A,WE,13-11-2019,04:00,04:15,81
N01171A,WE,13-11-2019,04:15,04:30,24
N01171A,WE,13-11-2019,04:30,04:45,59
N01171A,WE,13-11-2019,04:45,05:00,90
N01171A,WE,13-11-2019,05:00,05:15,80
N01171A,WE,13-11-2019,05:15,05:30,173
N01171A,WE,13-11-2019,05:30,05:45,142
N01171A,WE,13-11-2019,05:45,06:00,189
N01171A,WE,13-11-2019,06:00,06:15,136
N01171A,WE,13-11-2019,06:15,06:30,235
N01171A,WE,13-11-2019,06:30,06:45,279
N01171A,WE,13-11-2019,06:45,07:00,332
N01171A,WE,13-11-2019,07:00,07:15,400
N01171A,WE,13-11-2019,07:15,07:30,488
N01171A,WE,13-11-2019,07:30,07:45,507
N01171A,WE,13-11-2019,07:45,08:00,583
N01171A,WE,13-11-2019,08:00,08:15,590
N01171A,WE,13-11-2019,08:15,08:30,682
N01171A,WE,13-11-2019,08:30,08:45,626
N01171A,WE,13-11-2019,08:45,09:00,683
N01171A,WE,13-11-2019,09:00,09:15,570
N01171A,WE,13-11-2019,09:15,09:30,421
N01171A,WE,13-11-2019,09:30,09:45,588
N01171A,WE,13-11-2019,09:45,10:00,537
N01171A,WE,13-11-2019,10:00,10:15,479
N01171A,WE,13-11-2019,10:15,10:30,378
N01171A,WE,13-11-2019,10:30,10:45,454
N01171A,WE,13-11-2019,10:45,11:00,506
N01171A,WE,13-11-2019,11:00,11:15,503
N01171A,WE,13-11-2019,11:15,11:30,432
N01171A,WE,13-11-2019,11:30,11:45,466
N01171A,WE,13-11-2019,11:45,12:00,559
N01171A,WE,13-11-2019,12:00,12:15,375
N01171A,WE,13-11-2019,12:15,12:30,460
N01171A,WE,13-11-2019,12:30,12:45,466
N01171A,WE,13-11-2019,12:45,13:00,417
N01171A,WE,13-11-2019,13:00,13:15,416
N01171A,WE,13-11-2019,13:15,13:30,536
N01171A,WE,13-11-2019,13:30,13:45,490
N01171A,WE,13-11-2019,13:45,14:00,588
N01171A,WE,13-11-2019,14:00,14:15,552
N01171A,WE,13-11-2019,14:15,14:30,480
N01171A,WE,13-11-2019,14:30,14:45,498
N01171A,WE,13-11-2019,14:45,15:00,575
N01171A,WE,13-11-2019,15:00,15:15,498
N01171A,WE,13-11-2019,15:15,15:30,428
N01171A,WE,13-11-2019,15:30,15:45,477
N01171A,WE,13-11-2019,15:45,16:00,572
N01171A,WE,13-11-2019,16:00,16:15,531
N01171A,WE,13-11-2019,16:15,16:30,547
N01171A,WE,13-11-2019,16:30,16:45,531
N01171A,WE,13-11-2019,16:45,17:00,444
N01171A,WE,13-11-2019,17:00,17:15,513
N01171A,WE,13-11-2019,17:15,17:30,600
N01171A,WE,13-11-2019,17:30,17:45,513
N01171A,WE,13-11-2019,17:45,18:00,491
N01171A,WE,13-11-2019,18:00,18:15,304
N01171A,WE,13-11-2019,18:15,18:30,488
N01171A,WE,13-11-2019,18:30,18:45,410
N01171A,WE,13-11-2019,18:45,19:00,395
N01171A,WE,13-11-2019,19:00,19:15,452
N01171A,WE,13-11-2019,19:15,19:30,439
N01171A,WE,13-11-2019,19:30,19:45,391
N01171A,WE,13-11-2019,19:45,20:00,306
N01171A,WE,13-11-2019,20:00,20:15,422
N01171A,WE,13-11-2019,20:15,20:30,416
N01171A,WE,13-11-2019,20:30,20:45,363
N01171A,WE,13-11-2019,20:45,21:00,345
N01171A,WE,13-11-2019,21:00,21:15,333
N01171A,WE,13-11-2019,21:15,21:30,287
N01171A,WE,13-11-2019,21:30,21:45,318
N01171A,WE,13-11-2019,21:45,22:00,291
N01171A,WE,13-11-2019,22:00,22:15,218
N01171A,WE,13-11-2019,22:15,22:30,316
N01171A,WE,13-11-2019,22:30,22:45,252
N01171A,WE,13-11-2019,22:45,23:00,178
N01171A,WE,13-11-2019,23:00,23:15,226
N01171A,WE,13-11-2019,23:15,23:30,166
N01171A,WE,13-11-2019,23:30,23:45,188
N01171A,WE,13-11-2019,23:45,24:00,128
N01171A,TH,14-11-2019,00:00,00:15,142
N01171A,TH,14-11-2019,00:15,00:30,118
N01171A,TH,14-11-2019,00:30,00:45,105
N01171A,TH,14-11-2019,00:45,01:00,69
N01171A,TH,14-11-2019,01:00,01:15,88
N01171A,TH,14-11-2019,01:15,01:30,58
N01171A,TH,14-11-2019,01:30,01:45,82
N01171A,TH,14-11-2019,01:45,02:00,74
N01171A,TH,14-11-2019,02:00,02:15,88
N01171A,TH,14-11-2019,02:15,02:30,93
N01171A,TH,14-11-2019,02:30,02:45,53
N01171A,TH,14-11-2019,02:45,03:00,87
N01171A,TH,14-11-2019,03:00,03:15,89
N01171A,TH,14-11-2019,03:15,03:30,68
N01171A,TH,14-11-2019,03:30,03:45,52
N01171A,TH,14-11-2019,03:45,04:00,64
N01171A,TH,14-11-2019,04:00,04:15,54
N01171A,TH,14-11-2019,04:15,04:30,44
N01171A,TH,14-11-2019,04:30,04:45,42
N01171A,TH,14-11-2019,04:45,05:00,109
N01171A,TH,14-11-2019,05:00,05:15,69
N01171A,TH,14-11-2019,05:15,05:30,100
N01171A,TH,14-11-2019,05:30,05:45,189
N01171A,TH,14-11-2019,05:45,06:00,151
N01171A,TH,14-11-2019,06:00,06:15,204
N01171A,TH,14-11-2019,06:15,06:30,210
N01171A,TH,14-11-2019,06:30,06:45,331
N01171A,TH,14-11-2019,06:45,07:00,328
N01171A,TH,14-11-2019,07:00,07:15,376
N01171A,TH,14-11-2019,07:15,07:30,470
N01171A,TH,14-11-2019,07:30,07:45,492
N01171A,TH,14-11-2019,07:45,08:00,687
N01171A,TH,14-11-2019,08:00,08:15,625
N01171A,TH,14-11-2019,08:15,08:30,694
N01171A,TH,14-11-2019,08:30,08:45,696
N01171A,TH,14-11-2019,08:45,09:00,568
N01171A,TH,14-11-2019,09:00,09:15,514
N01171A,TH,14-11-2019,09:15,09:30,487
N01171A,TH,14-11-2019,09:30,09:45,541
N01171A,TH,14-11-2019,09:45,10:00,479
N01171A,TH,14-11-2019,10:00,10:15,446
N01171A,TH,14-11-2019,10:15,10:30,429
N01171A,TH,14-11-2019,10:30,10:45,463
N01171A,TH,14-11-2019,10:45,11:00,515
N01171A,TH,14-11-2019,11:00,11:15,483
N01171A,TH,14-11-2019,11:15,11:30,494
N01171A,TH,14-11-2019,11:30,11:45,444
N01171A,TH,14-11-2019,11:45,12:00,411
N01171A,TH,14-11-2019,12:00,12:15,556
N01171A,TH,14-11-2019,12:15,12:30,495
N01171A,TH,14-11-2019,12:30,12:45,418
N01171A,TH,14-11-2019,12:45,13:00,533
N01171A,TH,14-11-2019,13:00,13:15,608
N01171A,TH,14-11-2019,13:15,13:30,429
N01171A,TH,14-11-2019,13:30,13:45,402
N01171A,TH,14-11-2019,13:45,14:00,524
N01171A,TH,14-11-2019,14:00,14:15,483
N01171A,TH,14-11-2019,14:15,14:30,525
N01171A,TH,14-11-2019,14:30,14:45,521
N01171A,TH,14-11-2019,14:45,15:00,531
N01171A,TH,14-11-2019,15:00,15:15,501
N01171A,TH,14-11-2019,15:15,15:30,455
N01171A,TH,14-11-2019,15:30,15:45,384
N01171A,TH,14-11-2019,15:45,16:00,528
N01171A,TH,14-11-2019,16:00,16:15,520
N01171A,TH,14-11-2019,16:15,16:30,398
N01171A,TH,14-11-2019,16:30,16:45,476
N01171A,TH,14-11-2019,16:45,17:00,578
N01171A,TH,14-11-2019,17:00,17:15,567
N01171A,TH,14-11-2019,17:15,17:30,645
N01171A,TH,14-11-2019,17:30,17:45,500
N01171A,TH,14-11-2019,17:45,18:00,527
N01171A,TH,14-11-2019,18:00,18:15,476
N01171A,TH,14-11-2019,18:15,18:30,472
N01171A,TH,14-11-2019,18:30,18:45,489
N01171A,TH,14-11-2019,18:45,19:00,485
N01171A,TH,14-11-2019,19:00,19:15,500
N01171A,TH,14-11-2019,19:15,19:30,392
N01171A,TH,14-11-2019,19:30,19:45,365
N01171A,TH,14-11-2019,19:45,20:00,373
N01171A,TH,14-11-2019,20:00,20:15,375
N01171A,TH,14-11-2019,20:15,20:30,337
N01171A,TH,14-11-2019,20:30,20:45,332
N01171A,TH,14-11-2019,20:45,21:00,309
N01171A,TH,14-11-2019,21:00,21:15,292
N01171A,TH,14-11-2019,21:15,21:30,383
N01171A,TH,14-11-2019,21:30,21:45,305
N01171A,TH,14-11-2019,21:45,22:00,328
N01171A,TH,14-11-2019,22:00,22:15,303
N01171A,TH,14-11-2019,22:15,22:30,327
N01171A,TH,14-11-2019,22:30,22:45,344
N01171A,TH,14-11-2019,22:45,23:00,234
N01171A,TH,14-11-2019,23:00,23:15,194
N01171A,TH,14-11-2019,23:15,23:30,199
N01171A,TH,14-11-2019,23:30,23:45,221
N01171A,TH,14-11-2019,23:45,24:00,213
N01171A,FR,15-11-2019,00:00,00:15,116
N01171A,FR,15-11-2019,00:15,00:30,190
N01171A,FR,15-11-2019,00:30,00:45,148
N01171A,FR,15-11-2019,00:45,01:00,133
N01171A,FR,15-11-2019,01:00,01:15,76
N01171A,FR,15-11-2019,01:15,01:30,112
N01171A,FR,15-11-2019,01:30,01:45,116
N01171A,FR,15-11-2019,01:45,02:00,117
N01171A,FR,15-11-2019,02:00,02:15,108
N01171A,FR,15-11-2019,02:15,02:30,139
N01171A,FR,15-11-2019,02:30,02:45,125
N01171A,FR,15-11-2019,02:45,03:00,119
N01171A,FR,15-11-2019,03:00,03:15,188
N01171A,FR,15-11-2019,03:15,03:30,101
N01171A,FR,15-11-2019,03:30,03:45,184
N01171A,FR,15-11-2019,03:45,04:00,102
N01171A,FR,15-11-2019,04:00,04:15,69
N01171A,FR,15-11-2019,04:15,04:30,65
N01171A,FR,15-11-2019,04:30,04:45,77
N01171A,FR,15-11-2019,04:45,05:00,97
N01171A,FR,15-11-2019,05:00,05:15,85
N01171A,FR,15-11-2019,05:15,05:30,136
N01171A,FR,15-11-2019,05:30,05:45,151
N01171A,FR,15-11-2019,05:45,06:00,166
N01171A,FR,15-11-2019,06:00,06:15,156
N01171A,FR,15-11-2019,06:15,06:30,301
N01171A,FR,15-11-2019,06:30,06:45,311
N01171A,FR,15-11-2019,06:45,07:00,316
N01171A,FR,15-11-2019,07:00,07:15,356
N01171A,FR,15-11-2019,07:15,07:30,416
N01171A,FR,15-11-2019,07:30,07:45,504
N01171A,FR,15-11-2019,07:45,08:00,595
N01171A,FR,15-11-2019,08:00,08:15,595
N01171A,FR,15-11-2019,08:15,08:30,592
N01171A,FR,15-11-2019,08:30,08:45,651
N01171A,FR,15-11-2019,08:45,09:00,524
N01171A,FR,15-11-2019,09:00,09:15,535
N01171A,FR,15-11-2019,09:15,09:30,419
N01171A,FR,15-11-2019,09:30,09:45,360
N01171A,FR,15-11-2019,09:45,10:00,462
N01171A,FR,15-11-2019,10:00,10:15,501
N01171A,FR,15-11-2019,10:15,10:30,469
N01171A,FR,15-11-2019,10:30,10:45,537
N01171A,FR,15-11-2019,10:45,11:00,464
N01171A,FR,15-11-2019,11:00,11:15,511
N01171A,FR,15-11-2019,11:15,11:30,494
N01171A,FR,15-11-2019,11:30,11:45,503
N01171A,FR,15-11-2019,11:45,12:00,507
N01171A,FR,15-11-2019,12:00,12:15,518
N01171A,FR,15-11-2019,12:15,12:30,539
N01171A,FR,15-11-2019,12:30,12:45,472
N01171A,FR,15-11-2019,12:45,13:00,485
N01171A,FR,15-11-2019,13:00,13:15,503
N01171A,FR,15-11-2019,13:15,13:30,500
N01171A,FR,15-11-2019,13:30,13:45,486
N01171A,FR,15-11-2019,13:45,14:00,426
N01171A,FR,15-11-2019,14:00,14:15,501
N01171A,FR,15-11-2019,14:15,14:30,591
N01171A,FR,15-11-2019,14:30,14:45,456
N01171A,FR,15-11-2019,14:45,15:00,399
N01171A,FR,15-11-2019,15:00,15:15,398
N01171A,FR,15-11-2019,15:15,15:30,598
N01171A,FR,15-11-2019,15:30,15:45,495
N01171A,FR,15-11-2019,15:45,16:00,498
N01171A,FR,15-11-2019,16:00,16:15,626
N01171A,FR,15-11-2019,16:15,16:30,629
N01171A,FR,15-11-2019,16:30,16:45,569
N01171A,FR,15-11-2019,16:45,17:00,674
N01171A,FR,15-11-2019,17:00,17:15,565
N01171A,FR,15-11-2019,17:15,17:30,560
N01171A,FR,15-11-2019,17:30,17:45,483
N01171A,FR,15-11-2019,17:45,18:00,461
N01171A,FR,15-11-2019,18:00,18:15,582
N01171A,FR,15-11-2019,18:15,18:30,512
N01171A,FR,15-11-2019,18:30,18:45,536
N01171A,FR,15-11-2019,18:45,19:00,542
N01171A,FR,15-11-2019,19:00,19:15,531
N01171A,FR,15-11-2019,19:15,19:30,600
N01171A,FR,15-11-2019,19:30,19:45,527
N01171A,FR,15-11-2019,19:45,20:00,434
N01171A,FR,15-11-2019,20:00,20:15,419
N01171A,FR,15-11-2019,20:15,20:30,425
N01171A,FR,15-11-2019,20:30,20:45,499
N01171A,FR,15-11-2019,20:45,21:00,364
N01171A,FR,15-11-2019,21:00,21:15,339
N01171A,FR,15-11-2019,21:15,21:30,393
N01171A,FR,15-11-2019,21:30,21:45,341
N01171A,FR,15-11-2019,21:45,22:00,396
N01171A,FR,15-11-2019,22:00,22:15,318
N01171A,FR,15-11-2019,22:15,22:30,443
N01171A,FR,15-11-2019,22:30,22:45,400
N01171A,FR,15-11-2019,22:45,23:00,407
N01171A,FR,15-11-2019,23:00,23:15,261
N01171A,FR,15-11-2019,23:15,23:30,278
N01171A,FR,15-11-2019,23:30,23:45,278
N01171A,FR,15-11-2019,23:45,24:00,313
N01171A,SA,16-11-2019,00:00,00:15,303
N01171A,SA,16-11-2019,00:15,00:30,214
N01171A,SA,16-11-2019,00:30,00:45,169
N01171A,SA,16-11-2019,00:45,01:00,225
N01171A,SA,16-11-2019,01:00,01:15,191
N01171A,SA,16-11-2019,01:15,01:30,249
N01171A,SA,16-11-2019,01:30,01:45,222
N01171A,SA,16-11-2019,01:45,02:00,185
N01171A,SA,16-11-2019,02:00,02:15,192
N01171A,SA,16-11-2019,02:15,02:30,202
N01171A,SA,16-11-2019,02:30,02:45,188
N01171A,SA,16-11-2019,02:45,03:00,173
N01171A,SA,16-11-2019,03:00,03:15,207
N01171A,SA,16-11-2019,03:15,03:30,204
N01171A,SA,16-11-2019,03:30,03:45,163
N01171A,SA,16-11-2019,03:45,04:00,168
N01171A,SA,16-11-2019,04:00,04:15,166
N01171A,SA,16-11-2019,04:15,04:30,82
N01171A,SA,16-11-2019,04:30,04:45,125
N01171A,SA,16-11-2019,04:45,05:00,53
N01171A,SA,16-11-2019,05:00,05:15,74
N01171A,SA,16-11-2019,05:15,05:30,115
N01171A,SA,16-11-2019,05:30,05:45,110
N01171A,SA,16-11-2019,05:45,06:00,94
N01171A,SA,16-11-2019,06:00,06:15,147
N01171A,SA,16-11-2019,06:15,06:30,174
N01171A,SA,16-11-2019,06:30,06:45,158
N01171A,SA,16-11-2019,06:45,07:00,202
N01171A,SA,16-11-2019,07:00,07:15,129
N01171A,SA,16-11-2019,07:15,07:30,139
N01171A,SA,16-11-2019,07:30,07:45,180
N01171A,SA,16-11-2019,07:45,08:00,184
N01171A,SA,16-11-2019,08:00,08:15,158
N01171A,SA,16-11-2019,08:15,08:30,286
N01171A,SA,16-11-2019,08:30,08:45,264
N01171A,SA,16-11-2019,08:45,09:00,401
N01171A,SA,16-11-2019,09:00,09:15,344
N01171A,SA,16-11-2019,09:15,09:30,346
N01171A,SA,16-11-2019,09:30,09:45,441
N01171A,SA,16-11-2019,09:45,10:00,457
N01171A,SA,16-11-2019,10:00,10:15,420
N01171A,SA,16-11-2019,10:15,10:30,471
N01171A,SA,16-11-2019,10:30,10:45,455
N01171A,SA,16-11-2019,10:45,11:00,503
N01171A,SA,16-11-2019,11:00,11:15,542
N01171A,SA,16-11-2019,11:15,11:30,548
N01171A,SA,16-11-2019,11:30,11:45,491
N01171A,SA,16-11-2019,11:45,12:00,474
N01171A,SA,16-11-2019,12:00,12:15,521
N01171A,SA,16-11-2019,12:15,12:30,570
N01171A,SA,16-11-2019,12:30,12:45,524
N01171A,SA,16-11-2019,12:45,13:00,652
N01171A,SA,16-11-2019,13:00,13:15,612
N01171A,SA,16-11-2019,13:15,13:30,459
N01171A,SA,16-11-2019,13:30,13:45,558
N01171A,SA,16-11-2019,13:45,14:00,699
N01171A,SA,16-11-2019,14:00,14:15,622
