Site,Day,Date,StartTime,EndTime,Flow
N01171A,FR,12-07-2019,09:45,10:00,425
N01171A,FR,12-07-2019,10:00,10:15,421
N01171A,FR,12-07-2019,10:15,10:30,422
N01171A,FR,12-07-2019,10:30,10:45,597
N01171A,FR,12-07-2019,10:45,11:00,504
N01171A,FR,12-07-2019,11:00,11:15,459
N01171A,FR,12-07-2019,11:15,11:30,528
N01171A,FR,12-07-2019,11:30,11:45,581
N01171A,FR,12-07-2019,11:45,12:00,821
N01171A,FR,12-07-2019,12:00,12:15,675
N01171A,FR,12-07-2019,12:15,12:30,578
N01171A,FR,12-07-2019,12:30,12:45,453
N01171A,FR,12-07-2019,12:45,13:00,622
N01171A,FR,12-07-2019,13:00,13:15,742
N01171A,FR,12-07-2019,13:15,13:30,516
N01171A,FR,12-07-2019,13:30,13:45,448
N01171A,FR,12-07-2019,13:45,14:00,590
N01171A,FR,12-07-2019,14:00,14:15,562
N01171A,FR,12-07-2019,14:15,14:30,438
N01171A,FR,12-07-2019,15:00,15:15,704
N01171A,FR,12-07-2019,15:15,15:30,641
N01171A,FR,12-07-2019,15:30,15:45,539
N01171A,FR,12-07-2019,15:45,16:00,597
N01171A,FR,12-07-2019,16:00,16:15,494
N01171A,FR,12-07-2019,16:15,16:30,740
N01171A,FR,12-07-2019,16:30,16:45,745
N01171A,FR,12-07-2019,16:45,17:00,542
N01171A,FR,12-07-2019,17:00,17:15,609
N01171A,FR,12-07-2019,17:15,17:30,588
N01171A,FR,12-07-2019,17:30,17:45,751
N01171A,FR,12-07-2019,17:45,18:00,537
N01171A,FR,12-07-2019,18:00,18:15,491
N01171A,FR,12-07-2019,18:15,18:30,430
N01171A,FR,12-07-2019,18:30,18:45,468
N01171A,FR,12-07-2019,18:45,19:00,499
N01171A,FR,12-07-2019,19:00,19:15,539
N01171A,FR,12-07-2019,19:15,19:30,534
N01171A,FR,12-07-2019,19:30,19:45,438
N01171A,FR,12-07-2019,19:45,20:00,350
N01171A,FR,12-07-2019,20:00,20:15,378
N01171A,FR,12-07-2019,20:15,20:30,356
N01171A,FR,12-07-2019,20:30,20:45,464
N01171A,FR,12-07-2019,20:45,21:00,384
N01171A,FR,12-07-2019,21:00,21:15,401
N01171A,FR,12-07-2019,21:15,21:30,369
N01171A,FR,12-07-2019,21:30,21:45,336
N01171A,FR,12-07-2019,21:45,22:00,359
N01171A,FR,12-07-2019,22:00,22:15,449
N01171A,FR,12-07-2019,22:15,22:30,311
N01171A,FR,12-07-2019,22:30,22:45,293
N01171A,FR,12-07-2019,22:45,23:00,337
N01171A,FR,12-07-2019,23:00,23:15,290
N01171A,FR,12-07-2019,23:15,23:30,294
N01171A,FR,12-07-2019,23:30,23:45,267
N01171A,FR,12-07-2019,23:45,24:00,269
N01171A,SA,13-07-2019,00:00,00:15,251
N01171A,SA,13-07-2019,00:15,00:30,264
N01171A,SA,13-07-2019,00:30,00:45,205
N01171A,SA,13-07-2019,00:45,01:00,236
N01171A,SA,13-07-2019,01:00,01:15,176
N01171A,SA,13-07-2019,01:15,01:30,164
N01171A,SA,13-07-2019,01:30,01:45,185
N01171A,SA,13-07-2019,01:45,02:00,158
N01171A,SA,13-07-2019,02:00,02:15,129
N01171A,SA,13-07-2019,02:15,02:30,198
N01171A,SA,13-07-2019,02:30,02:45,164
N01171A,SA,13-07-2019,02:45,03:00,154
N01171A,SA,13-07-2019,03:00,03:15,107
N01171A,SA,13-07-2019,03:15,03:30,114
N01171A,SA,13-07-2019,03:30,03:45,149
N01171A,SA,13-07-2019,03:45,04:00,132
N01171A,SA,13-07-2019,04:00,04:15,107
N01171A,SA,13-07-2019,04:15,04:30,150
N01171A,SA,13-07-2019,04:30,04:45,92
N01171A,SA,13-07-2019,04:45,05:00,103
N01171A,SA,13-07-2019,05:00,05:15,64
N01171A,SA,13-07-2019,05:15,05:30,113
N01171A,SA,13-07-2019,05:30,05:45,165
N01171A,SA,13-07-2019,05:45,06:00,125
N01171A,SA,13-07-2019,06:00,06:15,170
N01171A,SA,13-07-2019,06:15,06:30,148
N01171A,SA,13-07-2019,06:30,06:45,132
N01171A,SA,13-07-2019,06:45,07:00,160
N01171A,SA,13-07-2019,07:00,07:15,101
N01171A,SA,13-07-2019,07:15,07:30,130
N01171A,SA,13-07-2019,07:30,07:45,169
N01171A,SA,13-07-2019,07:45,08:00,221
N01171A,SA,13-07-2019,08:00,08:15,170
N01171A,SA,13-07-2019,08:15,08:30,180
N01171A,SA,13-07-2019,08:30,08:45,248
N01171A,SA,13-07-2019,08:45,09:00,276
N01171A,SA,13-07-2019,09:00,09:15,357
N01171A,SA,13-07-2019,09:15,09:30,271
N01171A,SA,13-07-2019,09:30,09:45,326
N01171A,SA,13-07-2019,09:45,10:00,367
N01171A,SA,13-07-2019,10:00,10:15,375
N01171A,SA,13-07-2019,10:15,10:30,388
N01171A,SA,13-07-2019,10:30,10:45,430
N01171A,SA,13-07-2019,10:45,11:00,559
N01171A,SA,13-07-2019,11:00,11:15,380
N01171A,SA,13-07-2019,11:15,11:30,550
N01171A,SA,13-07-2019,11:30,11:45,476
N01171A,SA,13-07-2019,11:45,12:00,562
N01171A,SA,13-07-2019,12:00,12:15,476
N01171A,SA,13-07-2019,12:15,12:30,542
N01171A,SA,13-07-2019,12:30,12:45,406
N01171A,SA,13-07-2019,12:45,13:00,579
N01171A,SA,13-07-2019,13:00,13:15,652
N01171A,SA,13-07-2019,13:15,13:30,564
N01171A,SA,13-07-2019,13:30,13:45,496
N01171A,SA,13-07-2019,13:45,14:00,652
N01171A,SA,13-07-2019,14:00,14:15,590
N01171A,SA,13-07-2019,14:15,14:30,554
N01171A,SA,13-07-2019,14:30,14:45,468
N01171A,SA,13-07-2019,14:45,15:00,480
N01171A,SA,13-07-2019,15:00,15:15,637
N01171A,SA,13-07-2019,15:15,15:30,450
N01171A,SA,13-07-2019,15:30,15:45,549
N01171A,SA,13-07-2019,15:45,16:00,351
N01171A,SA,13-07-2019,16:00,16:15,733
N01171A,SA,13-07-2019,16:15,16:30,439
N01171A,SA,13-07-2019,16:30,16:45,540
N01171A,SA,13-07-2019,16:45,17:00,435
N01171A,SA,13-07-2019,17:00,17:15,557
N01171A,SA,13-07-2019,17:15,17:30,463
N01171A,SA,13-07-2019,17:30,17:45,485
N01171A,SA,13-07-2019,17:45,18:00,442
N01171A,SA,13-07-2019,18:00,18:15,562
N01171A,SA,13-07-2019,18:15,18:30,585
N01171A,SA,13-07-2019,18:30,18:45,418
N01171A,SA,13-07-2019,18:45,19:00,562
N01171A,SA,13-07-2019,19:00,19:15,450
N01171A,SA,13-07-2019,19:15,19:30,484
N01171A,SA,13-07-2019,19:30,19:45,494
N01171A,SA,13-07-2019,19:45,20:00,460
N01171A,SA,13-07-2019,20:00,20:15,436
N01171A,SA,13-07-2019,20:15,20:30,463
N01171A,SA,13-07-2019,20:30,20:45,393
N01171A,SA,13-07-2019,20:45,21:00,463
N01171A,SA,13-07-2019,21:00,21:15,442
N01171A,SA,13-07-2019,21:15,21:30,421
N01171A,SA,13-07-2019,21:30,21:45,440
N01171A,SA,13-07-2019,21:45,22:00,303
N01171A,SA,13-07-2019,22:00,22:15,438
N01171A,SA,13-07-2019,22:15,22:30,365
N01171A,SA,13-07-2019,22:30,22:45,308
N01171A,SA,13-07-2019,22:45,23:00,263
N01171A,SA,13-07-2019,23:00,23:15,360
N01171A,SA,13-07-2019,23:15,23:30,408
N01171A,SA,13-07-2019,23:30,23:45,340
N01171A,SA,13-07-2019,23:45,24:00,288
N01171A,SU,14-07-2019,00:00,00:15,318
N01171A,SU,14-07-2019,00:15,00:30,238
N01171A,SU,14-07-2019,00:30,00:45,255
N01171A,SU,14-07-2019,00:45,01:00,342
N01171A,SU,14-07-2019,01:00,01:15,270
N01171A,SU,14-07-2019,01:15,01:30,229
N01171A,SU,14-07-2019,01:30,01:45,279
N01171A,SU,14-07-2019,01:45,02:00,227
N01171A,SU,14-07-2019,02:00,02:15,197
N01171A,SU,14-07-2019,02:15,02:30,204
N01171A,SU,14-07-2019,02:30,02:45,182
N01171A,SU,14-07-2019,02:45,03:00,261
N01171A,SU,14-07-2019,03:00,03:15,221
N01171A,SU,14-07-2019,03:15,03:30,197
N01171A,SU,14-07-2019,03:30,03:45,243
N01171A,SU,14-07-2019,03:45,04:00,158
N01171A,SU,14-07-2019,04:00,04:15,185
N01171A,SU,14-07-2019,04:15,04:30,193
N01171A,SU,14-07-2019,04:30,04:45,173
N01171A,SU,14-07-2019,04:45,05:00,165
N01171A,SU,14-07-2019,05:00,05:15,99
N01171A,SU,14-07-2019,05:15,05:30,155
N01171A,SU,14-07-2019,05:30,05:45,137
N01171A,SU,14-07-2019,05:45,06:00,83
N01171A,SU,14-07-2019,06:00,06:15,135
N01171A,SU,14-07-2019,06:15,06:30,73
N01171A,SU,14-07-2019,06:30,06:45,123
N01171A,SU,14-07-2019,06:45,07:00,100
N01171A,SU,14-07-2019,07:00,07:15,104
N01171A,SU,14-07-2019,07:15,07:30,108
N01171A,SU,14-07-2019,07:30,07:45,89
N01171A,SU,14-07-2019,07:45,08:00,110
N01171A,SU,14-07-2019,08:00,08:15,119
N01171A,SU,14-07-2019,08:15,08:30,120
N01171A,SU,14-07-2019,08:30,08:45,144
N01171A,SU,14-07-2019,08:45,09:00,148
N01171A,SU,14-07-2019,09:00,09:15,185
N01171A,SU,14-07-2019,09:15,09:30,232
N01171A,SU,14-07-2019,09:30,09:45,196
N01171A,SU,14-07-2019,09:45,10:00,214
N01171A,SU,14-07-2019,10:00,10:15,258
N01171A,SU,14-07-2019,10:15,10:30,286
N01171A,SU,14-07-2019,10:30,10:45,350
N01171A,SU,14-07-2019,10:45,11:00,367
N01171A,SU,14-07-2019,11:00,11:15,272
N01171A,SU,14-07-2019,11:15,11:30,321
N01171A,SU,14-07-2019,11:30,11:45,347
N01171A,SU,14-07-2019,11:45,12:00,390
N01171A,SU,14-07-2019,12:00,12:15,371
N01171A,SU,14-07-2019,12:15,12:30,409
N01171A,SU,14-07-2019,12:30,12:45,474
N01171A,SU,14-07-2019,12:45,13:00,427
N01171A,SU,14-07-2019,13:00,13:15,392
N01171A,SU,14-07-2019,13:15,13:30,471
N01171A,SU,14-07-2019,13:30,13:45,324
N01171A,SU,14-07-2019,13:45,14:00,405
N01171A,SU,14-07-2019,14:00,14:15,419
N01171A,SU,14-07-2019,14:15,14:30,413
N01171A,SU,14-07-2019,14:30,14:45,370
N01171A,SU,14-07-2019,14:45,15:00,461
N01171A,SU,14-07-2019,15:00,15:15,430
N01171A,SU,14-07-2019,15:15,15:30,476
N01171A,SU,14-07-2019,15:30,15:45,403
N01171A,SU,14-07-2019,15:45,16:00,375
N01171A,SU,14-07-2019,16:00,16:15,335
N01171A,SU,14-07-2019,16:15,16:30,413
N01171A,SU,14-07-2019,16:30,16:45,340
N01171A,SU,14-07-2019,16:45,17:00,380
N01171A,SU,14-07-2019,17:00,17:15,410
N01171A,SU,14-07-2019,17:15,17:30,334
N01171A,SU,14-07-2019,17:30,17:45,385
N01171A,SU,14-07-2019,17:45,18:00,304
N01171A,SU,14-07-2019,18:00,18:15,294
N01171A,SU,14-07-2019,18:15,18:30,350
N01171A,SU,14-07-2019,18:30,18:45,294
N01171A,SU,14-07-2019,18:45,19:00,308
N01171A,SU,14-07-2019,19:00,19:15,278
N01171A,SU,14-07-2019,19:15,19:30,322
N01171A,SU,14-07-2019,19:30,19:45,250
N01171A,SU,14-07-2019,19:45,20:00,398
N01171A,SU,14-07-2019,20:00,20:15,259
N01171A,SU,14-07-2019,20:15,20:30,325
N01171A,SU,14-07-2019,20:30,20:45,241
N01171A,SU,14-07-2019,20:45,21:00,254
N01171A,SU,14-07-2019,21:00,21:15,206
N01171A,SU,14-07-2019,21:15,21:30,242
N01171A,SU,14-07-2019,21:30,21:45,242
N01171A,SU,14-07-2019,21:45,22:00,195
N01171A,SU,14-07-2019,22:00,22:15,168
N01171A,SU,14-07-2019,22:15,22:30,184
N01171A,SU,14-07-2019,22:30,22:45,214
N01171A,SU,14-07-2019,22:45,23:00,156
N01171A,SU,14-07-2019,23:00,23:15,178
N01171A,SU,14-07-2019,23:15,23:30,159
N01171A,SU,14-07-2019,23:30,23:45,145
N01171A,SU,14-07-2019,23:45,24:00,117
N01171A,MO,15-07-2019,00:00,00:15,153
N01171A,MO,15-07-2019,00:15,00:30,122
N01171A,MO,15-07-2019,00:30,00:45,76
N01171A,MO,15-07-2019,00:45,01:00,78
N01171A,MO,15-07-2019,01:00,01:15,77
N01171A,MO,15-07-2019,01:15,01:30,41
N01171A,MO,15-07-2019,01:30,01:45,79
N01171A,MO,15-07-2019,01:45,02:00,49
N01171A,MO,15-07-2019,02:00,02:15,58
N01171A,MO,15-07-2019,02:15,02:30,52
N01171A,MO,15-07-2019,02:30,02:45,56
N01171A,MO,15-07-2019,02:45,03:00,45
N01171A,MO,15-07-2019,03:00,03:15,103
N01171A,MO,15-07-2019,03:15,03:30,328
N01171A,MO,15-07-2019,03:30,03:45,43
N01171A,MO,15-07-2019,03:45,04:00,71
N01171A,MO,15-07-2019,04:00,04:15,51
N01171A,MO,15-07-2019,04:15,04:30,30
N01171A,MO,15-07-2019,04:30,04:45,55
N01171A,MO,15-07-2019,04:45,05:00,90
N01171A,MO,15-07-2019,05:00,05:15,108
N01171A,MO,15-07-2019,05:15,05:30,106
N01171A,MO,15-07-2019,05:30,05:45,114
N01171A,MO,15-07-2019,05:45,06:00,159
N01171A,MO,15-07-2019,06:00,06:15,148
N01171A,MO,15-07-2019,06:15,06:30,213
N01171A,MO,15-07-2019,06:30,06:45,326
N01171A,MO,15-07-2019,06:45,07:00,297
N01171A,MO,15-07-2019,07:00,07:15,364
N01171A,MO,15-07-2019,07:15,07:30,355
N01171A,MO,15-07-2019,07:30,07:45,434
N01171A,MO,15-07-2019,07:45,08:00,571
N01171A,MO,15-07-2019,08:00,08:15,502
N01171A,MO,15-07-2019,08:15,08:30,484
N01171A,MO,15-07-2019,08:30,08:45,616
N01171A,MO,15-07-2019,08:45,09:00,424
N01171A,MO,15-07-2019,09:00,09:15,446
N01171A,MO,15-07-2019,09:15,09:30,429
N01171A,MO,15-07-2019,09:30,09:45,350
N01171A,MO,15-07-2019,09:45,10:00,425
N01171A,MO,15-07-2019,10:00,10:15,345
N01171A,MO,15-07-2019,10:15,10:30,325
N01171A,MO,15-07-2019,10:30,10:45,403
N01171A,MO,15-07-2019,10:45,11:00,487
N01171A,MO,15-07-2019,11:00,11:15,438
N01171A,MO,15-07-2019,11:15,11:30,360
N01171A,MO,15-07-2019,11:30,11:45,460
N01171A,MO,15-07-2019,11:45,12:00,572
N01171A,MO,15-07-2019,12:00,12:15,572
N01171A,MO,15-07-2019,12:15,12:30,431
N01171A,MO,15-07-2019,12:30,12:45,481
N01171A,MO,15-07-2019,12:45,13:00,694
N01171A,MO,15-07-2019,13:00,13:15,542
N01171A,MO,15-07-2019,13:15,13:30,453
N01171A,MO,15-07-2019,13:30,13:45,392
N01171A,MO,15-07-2019,13:45,14:00,453
N01171A,MO,15-07-2019,14:00,14:15,548
N01171A,MO,15-07-2019,14:15,14:30,719
N01171A,MO,15-07-2019,14:30,14:45,754
N01171A,MO,15-07-2019,14:45,15:00,629
N01171A,MO,15-07-2019,15:00,15:15,390
N01171A,MO,15-07-2019,15:15,15:30,411
N01171A,MO,15-07-2019,15:30,15:45,599
N01171A,MO,15-07-2019,15:45,16:00,514
N01171A,MO,15-07-2019,16:00,16:15,438
N01171A,MO,15-07-2019,16:15,16:30,598
N01171A,MO,15-07-2019,16:30,16:45,703
N01171A,MO,15-07-2019,16:45,17:00,789
N01171A,MO,15-07-2019,17:00,17:15,694
N01171A,MO,15-07-2019,17:15,17:30,807
N01171A,MO,15-07-2019,17:30,17:45,712
N01171A,MO,15-07-2019,17:45,18:00,611
N01171A,MO,15-07-2019,18:00,18:15,388
N01171A,MO,15-07-2019,18:15,18:30,334
N01171A,MO,15-07-2019,18:30,18:45,386
N01171A,MO,15-07-2019,18:45,19:00,479
N01171A,MO,15-07-2019,19:00,19:15,365
N01171A,MO,15-07-2019,19:15,19:30,406
N01171A,MO,15-07-2019,19:30,19:45,373
N01171A,MO,15-07-2019,19:45,20:00,319
N01171A,MO,15-07-2019,20:00,20:15,355
N01171A,MO,15-07-2019,20:15,20:30,280
N01171A,MO,15-07-2019,20:30,20:45,340
N01171A,MO,15-07-2019,20:45,21:00,226
N01171A,MO,15-07-2019,21:00,21:15,254
N01171A,MO,15-07-2019,21:15,21:30,324
N01171A,MO,15-07-2019,21:30,21:45,300
N01171A,MO,15-07-2019,21:45,22:00,259
N01171A,MO,15-07-2019,22:00,22:15,222
N01171A,MO,15-07-2019,22:15,22:30,257
N01171A,MO,15-07-2019,22:30,22:45,190
N01171A,MO,15-07-2019,22:45,23:00,183
N01171A,MO,15-07-2019,23:00,23:15,218
N01171A,MO,15-07-2019,23:15,23:30,169
N01171A,MO,15-07-2019,23:30,23:45,146
N01171A,MO,15-07-2019,23:45,24:00,132
N01171A,TU,16-07-2019,00:00,00:15,165
N01171A,TU,16-07-2019,00:15,00:30,98
N01171A,TU,16-07-2019,00:30,00:45,61
N01171A,TU,16-07-2019,00:45,01:00,68
N01171A,TU,16-07-2019,01:00,01:15,63
N01171A,TU,16-07-2019,01:15,01:30,67
N01171A,TU,16-07-2019,01:30,01:45,61
N01171A,TU,16-07-2019,01:45,02:00,44
N01171A,TU,16-07-2019,02:00,02:15,35
N01171A,TU,16-07-2019,02:15,02:30,30
N01171A,TU,16-07-2019,02:30,02:45,76
N01171A,TU,16-07-2019,02:45,03:00,29
N01171A,TU,16-07-2019,03:00,03:15,57
N01171A,TU,16-07-2019,03:15,03:30,13
N01171A,TU,16-07-2019,03:30,03:45,68
N01171A,TU,16-07-2019,03:45,04:00,42
N01171A,TU,16-07-2019,04:00,04:15,51
N01171A,TU,16-07-2019,04:15,04:30,40
N01171A,TU,16-07-2019,04:30,04:45,53
N01171A,TU,16-07-2019,04:45,05:00,82
N01171A,TU,16-07-2019,05:00,05:15,50
N01171A,TU,16-07-2019,05:15,05:30,126
N01171A,TU,16-07-2019,05:30,05:45,133
N01171A,TU,16-07-2019,05:45,06:00,141
N01171A,TU,16-07-2019,06:00,06:15,126
N01171A,TU,16-07-2019,06:15,06:30,227
N01171A,TU,16-07-2019,06:30,06:45,248
N01171A,TU,16-07-2019,06:45,07:00,371
N01171A,TU,16-07-2019,07:00,07:15,372
N01171A,TU,16-07-2019,07:15,07:30,359
N01171A,TU,16-07-2019,07:30,07:45,446
N01171A,TU,16-07-2019,07:45,08:00,514
N01171A,TU,16-07-2019,08:00,08:15,461
N01171A,TU,16-07-2019,08:15,08:30,572
N01171A,TU,16-07-2019,08:30,08:45,485
N01171A,TU,16-07-2019,08:45,09:00,358
N01171A,TU,16-07-2019,09:00,09:15,461
N01171A,TU,16-07-2019,09:15,09:30,445
N01171A,TU,16-07-2019,09:30,09:45,480
N01171A,TU,16-07-2019,09:45,10:00,379
N01171A,TU,16-07-2019,10:00,10:15,384
N01171A,TU,16-07-2019,10:15,10:30,396
N01171A,TU,16-07-2019,10:30,10:45,529
N01171A,TU,16-07-2019,10:45,11:00,429
N01171A,TU,16-07-2019,11:00,11:15,390
N01171A,TU,16-07-2019,11:15,11:30,445
N01171A,TU,16-07-2019,11:30,11:45,505
N01171A,TU,16-07-2019,11:45,12:00,479
N01171A,TU,16-07-2019,12:00,12:15,452
N01171A,TU,16-07-2019,12:15,12:30,506
N01171A,TU,16-07-2019,12:30,12:45,479
N01171A,TU,16-07-2019,12:45,13:00,459
N01171A,TU,16-07-2019,13:00,13:15,527
N01171A,TU,16-07-2019,13:15,13:30,468
N01171A,TU,16-07-2019,13:30,13:45,427
N01171A,TU,16-07-2019,13:45,14:00,458
N01171A,TU,16-07-2019,14:00,14:15,459
N01171A,TU,16-07-2019,14:15,14:30,516
N01171A,TU,16-07-2019,14:30,14:45,615
N01171A,TU,16-07-2019,14:45,15:00,561
N01171A,TU,16-07-2019,15:00,15:15,617
N01171A,TU,16-07-2019,15:15,15:30,722
N01171A,TU,16-07-2019,15:30,15:45,491
N01171A,TU,16-07-2019,15:45,16:00,428
N01171A,TU,16-07-2019,16:00,16:15,564
N01171A,TU,16-07-2019,16:15,16:30,698
N01171A,TU,16-07-2019,16:30,16:45,679
N01171A,TU,16-07-2019,16:45,17:00,605
N01171A,TU,16-07-2019,17:00,17:15,681
N01171A,TU,16-07-2019,17:15,17:30,783
N01171A,TU,16-07-2019,17:30,17:45,444
N01171A,TU,16-07-2019,17:45,18:00,562
N01171A,TU,16-07-2019,18:00,18:15,507
N01171A,TU,16-07-2019,18:15,18:30,380
N01171A,TU,16-07-2019,18:30,18:45,422
N01171A,TU,16-07-2019,18:45,19:00,499
N01171A,TU,16-07-2019,19:00,19:15,402
N01171A,TU,16-07-2019,19:15,19:30,431
N01171A,TU,16-07-2019,19:30,19:45,463
N01171A,TU,16-07-2019,19:45,20:00,375
N01171A,TU,16-07-2019,20:00,20:15,367
N01171A,TU,16-07-2019,20:15,20:30,449
N01171A,TU,16-07-2019,20:30,20:45,235
N01171A,TU,16-07-2019,20:45,21:00,317
N01171A,TU,16-07-2019,21:00,21:15,266
N01171A,TU,16-07-2019,21:15,21:30,291
N01171A,TU,16-07-2019,21:30,21:45,310
N01171A,TU,16-07-2019,21:45,22:00,229
N01171A,TU,16-07-2019,22:00,22:15,291
N01171A,TU,16-07-2019,22:15,22:30,286
N01171A,TU,16-07-2019,22:30,22:45,351
N01171A,TU,16-07-2019,22:45,23:00,413
N01171A,TU,16-07-2019,23:00,23:15,553
N01171A,TU,16-07-2019,23:15,23:30,423
N01171A,TU,16-07-2019,23:30,23:45,324
N01171A,TU,16-07-2019,23:45,24:00,316
N01171A,WE,17-07-2019,00:00,00:15,239
N01171A,WE,17-07-2019,00:15,00:30,150
N01171A,WE,17-07-2019,00:30,00:45,130
N01171A,WE,17-07-2019,00:45,01:00,87
N01171A,WE,17-07-2019,01:00,01:15,138
N01171A,WE,17-07-2019,01:15,01:30,48
N01171A,WE,17-07-2019,01:30,01:45,64
N01171A,WE,17-07-2019,01:45,02:00,36
N01171A,WE,17-07-2019,02:00,02:15,30
N01171A,WE,17-07-2019,02:15,02:30,70
N01171A,WE,17-07-2019,02:30,02:45,55
N01171A,WE,17-07-2019,02:45,03:00,31
N01171A,WE,17-07-2019,03:00,03:15,37
N01171A,WE,17-07-2019,03:15,03:30,60
N01171A,WE,17-07-2019,03:30,03:45,16
N01171A,WE,17-07-2019,03:45,04:00,70
N01171A,WE,17-07-2019,04:00,04:15,75
N01171A,WE,17-07-2019,04:15,04:30,42
N01171A,WE,17-07-2019,04:30,04:45,46
N01171A,WE,17-07-2019,04:45,05:00,84
N01171A,WE,17-07-2019,05:00,05:15,53
N01171A,WE,17-07-2019,05:15,05:30,164
N01171A,WE,17-07-2019,05:30,05:45,134
N01171A,WE,17-07-2019,05:45,06:00,180
N01171A,WE,17-07-2019,06:00,06:15,193
N01171A,WE,17-07-2019,06:15,06:30,277
N01171A,WE,17-07-2019,06:30,06:45,267
N01171A,WE,17-07-2019,06:45,07:00,372
N01171A,WE,17-07-2019,07:00,07:15,300
N01171A,WE,17-07-2019,07:15,07:30,445
N01171A,WE,17-07-2019,07:30,07:45,513
N01171A,WE,17-07-2019,07:45,08:00,460
N01171A,WE,17-07-2019,08:00,08:15,487
N01171A,WE,17-07-2019,08:15,08:30,613
N01171A,WE,17-07-2019,08:30,08:45,541
N01171A,WE,17-07-2019,08:45,09:00,490
N01171A,WE,17-07-2019,09:00,09:15,514
N01171A,WE,17-07-2019,09:15,09:30,505
N01171A,WE,17-07-2019,09:30,09:45,514
N01171A,WE,17-07-2019,09:45,10:00,431
N01171A,WE,17-07-2019,10:00,10:15,424
N01171A,WE,17-07-2019,10:15,10:30,327
N01171A,WE,17-07-2019,10:30,10:45,465
N01171A,WE,17-07-2019,10:45,11:00,370
N01171A,WE,17-07-2019,11:00,11:15,507
N01171A,WE,17-07-2019,11:15,11:30,413
N01171A,WE,17-07-2019,11:30,11:45,447
N01171A,WE,17-07-2019,11:45,12:00,549
N01171A,WE,17-07-2019,12:00,12:15,595
N01171A,WE,17-07-2019,12:15,12:30,520
N01171A,WE,17-07-2019,12:30,12:45,607
N01171A,WE,17-07-2019,12:45,13:00,479
N01171A,WE,17-07-2019,13:00,13:15,715
N01171A,WE,17-07-2019,13:15,13:30,602
N01171A,WE,17-07-2019,13:30,13:45,571
N01171A,WE,17-07-2019,13:45,14:00,501
N01171A,WE,17-07-2019,14:00,14:15,448
N01171A,WE,17-07-2019,14:15,14:30,595
N01171A,WE,17-07-2019,14:30,14:45,597
N01171A,WE,17-07-2019,14:45,15:00,526
N01171A,WE,17-07-2019,15:00,15:15,445
N01171A,WE,17-07-2019,15:15,15:30,545
N01171A,WE,17-07-2019,15:30,15:45,431
N01171A,WE,17-07-2019,15:45,16:00,464
N01171A,WE,17-07-2019,16:00,16:15,563
N01171A,WE,17-07-2019,16:15,16:30,657
N01171A,WE,17-07-2019,16:30,16:45,850
N01171A,WE,17-07-2019,16:45,17:00,740
N01171A,WE,17-07-2019,17:00,17:15,844
N01171A,WE,17-07-2019,17:15,17:30,839
N01171A,WE,17-07-2019,17:30,17:45,793
N01171A,WE,17-07-2019,17:45,18:00,496
N01171A,WE,17-07-2019,18:00,18:15,390
N01171A,WE,17-07-2019,18:15,18:30,463
N01171A,WE,17-07-2019,18:30,18:45,416
N01171A,WE,17-07-2019,18:45,19:00,392
N01171A,WE,17-07-2019,19:00,19:15,460
N01171A,WE,17-07-2019,19:15,19:30,349
N01171A,WE,17-07-2019,19:30,19:45,456
N01171A,WE,17-07-2019,19:45,20:00,387
