Site,Day,Date,StartTime,EndTime,Det Flow*
N01111V1,FR,12-07-2019,00:00,00:15,112
N01111V1,FR,12-07-2019,00:15,00:30,132
N01111V1,FR,12-07-2019,00:30,00:45,116
N01111V1,FR,12-07-2019,00:45,01:00,104
N01111V1,FR,12-07-2019,01:00,01:15,80
N01111V1,FR,12-07-2019,01:15,01:30,68
N01111V1,FR,12-07-2019,01:30,01:45,84
N01111V1,FR,12-07-2019,01:45,02:00,72
N01111V1,FR,12-07-2019,02:00,02:15,76
N01111V1,FR,12-07-2019,02:15,02:30,92
N01111V1,FR,12-07-2019,02:30,02:45,40
N01111V1,FR,12-07-2019,02:45,03:00,64
N01111V1,FR,12-07-2019,03:00,03:15,88
N01111V1,FR,12-07-2019,03:15,03:30,60
N01111V1,FR,12-07-2019,03:30,03:45,44
N01111V1,FR,12-07-2019,03:45,04:00,72
N01111V1,FR,12-07-2019,04:00,04:15,44
N01111V1,FR,12-07-2019,04:15,04:30,36
N01111V1,FR,12-07-2019,04:30,04:45,48
N01111V1,FR,12-07-2019,04:45,05:00,84
N01111V1,FR,12-07-2019,05:00,05:15,72
N01111V1,FR,12-07-2019,05:15,05:30,72
N01111V1,FR,12-07-2019,05:30,05:45,136
N01111V1,FR,12-07-2019,05:45,06:00,180
N01111V1,FR,12-07-2019,06:00,06:15,128
N01111V1,FR,12-07-2019,06:15,06:30,276
N01111V1,FR,12-07-2019,06:30,06:45,236
N01111V1,FR,12-07-2019,06:45,07:00,276
N01111V1,FR,12-07-2019,07:00,07:15,328
N01111V1,FR,12-07-2019,07:15,07:30,356
N01111V1,FR,12-07-2019,07:30,07:45,452
N01111V1,FR,12-07-2019,07:45,08:00,420
N01111V1,FR,12-07-2019,08:00,08:15,488
N01111V1,FR,12-07-2019,08:15,08:30,500
N01111V1,FR,12-07-2019,08:30,08:45,384
N01111V1,FR,12-07-2019,08:45,09:00,492
N01111V1,FR,12-07-2019,09:00,09:15,388
N01111V1,FR,12-07-2019,09:15,09:30,452
N01111V1,FR,12-07-2019,09:30,09:45,384
N01111V1,FR,12-07-2019,09:45,10:00,416
N01111V1,FR,12-07-2019,10:00,10:15,400
N01111V1,FR,12-07-2019,10:15,10:30,400
N01111V1,FR,12-07-2019,10:30,10:45,392
N01111V1,FR,12-07-2019,10:45,11:00,384
N01111V1,FR,12-07-2019,11:00,11:15,384
N01111V1,FR,12-07-2019,11:15,11:30,428
