Site,Day,Date,StartTime,EndTime,Flow
N01171A,MO,03-08-2020,18:15,18:30,122
N01171A,MO,03-08-2020,18:30,18:45,141
N01171A,MO,03-08-2020,18:45,19:00,129
N01171A,MO,03-08-2020,19:00,19:15,146
N01171A,MO,03-08-2020,19:15,19:30,109
N01171A,MO,03-08-2020,19:30,19:45,128
N01171A,MO,03-08-2020,19:45,20:00,112
N01171A,MO,03-08-2020,20:00,20:15,66
N01171A,MO,03-08-2020,20:15,20:30,120
N01171A,MO,03-08-2020,20:30,20:45,112
N01171A,MO,03-08-2020,20:45,21:00,75
N01171A,MO,03-08-2020,21:00,21:15,143
N01171A,MO,03-08-2020,21:15,21:30,122
N01171A,MO,03-08-2020,21:30,21:45,76
N01171A,MO,03-08-2020,21:45,22:00,105
N01171A,MO,03-08-2020,22:00,22:15,72
N01171A,MO,03-08-2020,22:15,22:30,71
N01171A,MO,03-08-2020,22:30,22:45,55
N01171A,MO,03-08-2020,22:45,23:00,68
N01171A,MO,03-08-2020,23:00,23:15,51
N01171A,MO,03-08-2020,23:15,23:30,56
N01171A,MO,03-08-2020,23:30,23:45,39
N01171A,MO,03-08-2020,23:45,24:00,70
N01171A,TU,04-08-2020,00:00,00:15,46
N01171A,TU,04-08-2020,00:15,00:30,27
N01171A,TU,04-08-2020,00:30,00:45,26
N01171A,TU,04-08-2020,00:45,01:00,40
N01171A,TU,04-08-2020,01:00,01:15,23
N01171A,TU,04-08-2020,01:15,01:30,11
N01171A,TU,04-08-2020,01:30,01:45,11
N01171A,TU,04-08-2020,01:45,02:00,4
N01171A,TU,04-08-2020,02:00,02:15,10
N01171A,TU,04-08-2020,02:15,02:30,14
N01171A,TU,04-08-2020,02:30,02:45,2
N01171A,TU,04-08-2020,02:45,03:00,23
N01171A,TU,04-08-2020,03:00,03:15,17
N01171A,TU,04-08-2020,03:15,03:30,16
N01171A,TU,04-08-2020,03:30,03:45,28
N01171A,TU,04-08-2020,03:45,04:00,9
N01171A,TU,04-08-2020,04:00,04:15,6
N01171A,TU,04-08-2020,04:15,04:30,8
N01171A,TU,04-08-2020,04:30,04:45,10
N01171A,TU,04-08-2020,04:45,05:00,39
N01171A,TU,04-08-2020,05:00,05:15,17
N01171A,TU,04-08-2020,05:15,05:30,40
N01171A,TU,04-08-2020,05:30,05:45,55
N01171A,TU,04-08-2020,05:45,06:00,54
N01171A,TU,04-08-2020,06:00,06:15,49
N01171A,TU,04-08-2020,06:15,06:30,68
N01171A,TU,04-08-2020,06:30,06:45,108
N01171A,TU,04-08-2020,06:45,07:00,69
N01171A,TU,04-08-2020,07:00,07:15,108
N01171A,TU,04-08-2020,07:15,07:30,137
N01171A,TU,04-08-2020,07:30,07:45,138
N01171A,TU,04-08-2020,07:45,08:00,147
N01171A,TU,04-08-2020,08:00,08:15,131
N01171A,TU,04-08-2020,08:15,08:30,158
N01171A,TU,04-08-2020,08:30,08:45,156
N01171A,TU,04-08-2020,08:45,09:00,147
N01171A,TU,04-08-2020,09:00,09:15,142
N01171A,TU,04-08-2020,09:15,09:30,157
N01171A,TU,04-08-2020,09:30,09:45,149
N01171A,TU,04-08-2020,09:45,10:00,126
N01171A,TU,04-08-2020,10:00,10:15,167
N01171A,TU,04-08-2020,10:15,10:30,208
N01171A,TU,04-08-2020,10:30,10:45,222
N01171A,TU,04-08-2020,10:45,11:00,223
N01171A,TU,04-08-2020,11:00,11:15,165
N01171A,TU,04-08-2020,11:15,11:30,164
N01171A,TU,04-08-2020,11:30,11:45,208
N01171A,TU,04-08-2020,11:45,12:00,162
N01171A,TU,04-08-2020,12:00,12:15,176
N01171A,TU,04-08-2020,12:15,12:30,196
N01171A,TU,04-08-2020,12:30,12:45,158
N01171A,TU,04-08-2020,12:45,13:00,222
N01171A,TU,04-08-2020,13:00,13:15,187
N01171A,TU,04-08-2020,13:15,13:30,153
N01171A,TU,04-08-2020,13:30,13:45,206
N01171A,TU,04-08-2020,13:45,14:00,220
N01171A,TU,04-08-2020,14:00,14:15,194
N01171A,TU,04-08-2020,14:15,14:30,193
N01171A,TU,04-08-2020,14:30,14:45,185
N01171A,TU,04-08-2020,14:45,15:00,198
N01171A,TU,04-08-2020,15:00,15:15,226
N01171A,TU,04-08-2020,15:15,15:30,188
N01171A,TU,04-08-2020,15:30,15:45,187
N01171A,TU,04-08-2020,15:45,16:00,155
N01171A,TU,04-08-2020,16:00,16:15,223
N01171A,TU,04-08-2020,16:15,16:30,135
N01171A,TU,04-08-2020,16:30,16:45,238
N01171A,TU,04-08-2020,16:45,17:00,140
N01171A,TU,04-08-2020,17:00,17:15,247
N01171A,TU,04-08-2020,17:15,17:30,165
N01171A,TU,04-08-2020,17:30,17:45,138
N01171A,TU,04-08-2020,17:45,18:00,150
N01171A,TU,04-08-2020,18:00,18:15,140
N01171A,TU,04-08-2020,18:15,18:30,123
N01171A,TU,04-08-2020,18:30,18:45,128
N01171A,TU,04-08-2020,18:45,19:00,134
N01171A,TU,04-08-2020,19:00,19:15,100
N01171A,TU,04-08-2020,19:15,19:30,92
N01171A,TU,04-08-2020,19:30,19:45,144
N01171A,TU,04-08-2020,19:45,20:00,107
N01171A,TU,04-08-2020,20:00,20:15,96
N01171A,TU,04-08-2020,20:15,20:30,108
N01171A,TU,04-08-2020,20:30,20:45,95
N01171A,TU,04-08-2020,20:45,21:00,82
N01171A,TU,04-08-2020,21:00,21:15,84
N01171A,TU,04-08-2020,21:15,21:30,140
N01171A,TU,04-08-2020,21:30,21:45,140
N01171A,TU,04-08-2020,21:45,22:00,97
N01171A,TU,04-08-2020,22:00,22:15,84
N01171A,TU,04-08-2020,22:15,22:30,74
N01171A,TU,04-08-2020,22:30,22:45,60
N01171A,TU,04-08-2020,22:45,23:00,89
N01171A,TU,04-08-2020,23:00,23:15,83
N01171A,TU,04-08-2020,23:15,23:30,42
N01171A,TU,04-08-2020,23:30,23:45,38
N01171A,TU,04-08-2020,23:45,24:00,25
N01171A,WE,05-08-2020,00:00,00:15,47
N01171A,WE,05-08-2020,00:15,00:30,31
N01171A,WE,05-08-2020,00:30,00:45,16
N01171A,WE,05-08-2020,00:45,01:00,38
N01171A,WE,05-08-2020,01:00,01:15,10
N01171A,WE,05-08-2020,01:15,01:30,18
N01171A,WE,05-08-2020,01:30,01:45,14
N01171A,WE,05-08-2020,01:45,02:00,8
N01171A,WE,05-08-2020,02:00,02:15,22
N01171A,WE,05-08-2020,02:15,02:30,23
N01171A,WE,05-08-2020,02:30,02:45,20
N01171A,WE,05-08-2020,02:45,03:00,0
N01171A,WE,05-08-2020,03:00,03:15,3
N01171A,WE,05-08-2020,03:15,03:30,13
N01171A,WE,05-08-2020,03:30,03:45,13
N01171A,WE,05-08-2020,03:45,04:00,16
N01171A,WE,05-08-2020,04:00,04:15,3
N01171A,WE,05-08-2020,04:15,04:30,20
N01171A,WE,05-08-2020,04:30,04:45,6
N01171A,WE,05-08-2020,04:45,05:00,41
N01171A,WE,05-08-2020,05:00,05:15,26
N01171A,WE,05-08-2020,05:15,05:30,43
N01171A,WE,05-08-2020,05:30,05:45,36
N01171A,WE,05-08-2020,05:45,06:00,60
N01171A,WE,05-08-2020,06:00,06:15,51
N01171A,WE,05-08-2020,06:15,06:30,69
N01171A,WE,05-08-2020,06:30,06:45,103
N01171A,WE,05-08-2020,06:45,07:00,70
N01171A,WE,05-08-2020,07:00,07:15,79
N01171A,WE,05-08-2020,07:15,07:30,165
N01171A,WE,05-08-2020,07:30,07:45,99
N01171A,WE,05-08-2020,07:45,08:00,128
N01171A,WE,05-08-2020,08:00,08:15,107
N01171A,WE,05-08-2020,08:15,08:30,172
N01171A,WE,05-08-2020,08:30,08:45,154
N01171A,WE,05-08-2020,08:45,09:00,175
N01171A,WE,05-08-2020,09:00,09:15,120
N01171A,WE,05-08-2020,09:15,09:30,144
N01171A,WE,05-08-2020,09:30,09:45,153
N01171A,WE,05-08-2020,09:45,10:00,257
N01171A,WE,05-08-2020,10:00,10:15,119
N01171A,WE,05-08-2020,10:15,10:30,137
N01171A,WE,05-08-2020,10:30,10:45,138
N01171A,WE,05-08-2020,10:45,11:00,182
N01171A,WE,05-08-2020,11:00,11:15,148
N01171A,WE,05-08-2020,11:15,11:30,147
N01171A,WE,05-08-2020,11:30,11:45,178
N01171A,WE,05-08-2020,11:45,12:00,131
N01171A,WE,05-08-2020,12:00,12:15,157
N01171A,WE,05-08-2020,12:15,12:30,182
N01171A,WE,05-08-2020,12:30,12:45,213
N01171A,WE,05-08-2020,12:45,13:00,210
N01171A,WE,05-08-2020,13:00,13:15,232
N01171A,WE,05-08-2020,13:15,13:30,169
N01171A,WE,05-08-2020,13:30,13:45,205
N01171A,WE,05-08-2020,13:45,14:00,183
N01171A,WE,05-08-2020,14:00,14:15,203
N01171A,WE,05-08-2020,14:15,14:30,189
N01171A,WE,05-08-2020,14:30,14:45,169
N01171A,WE,05-08-2020,14:45,15:00,235
N01171A,WE,05-08-2020,15:00,15:15,143
N01171A,WE,05-08-2020,15:15,15:30,197
N01171A,WE,05-08-2020,15:30,15:45,194
N01171A,WE,05-08-2020,15:45,16:00,167
N01171A,WE,05-08-2020,16:00,16:15,258
N01171A,WE,05-08-2020,16:15,16:30,167
N01171A,WE,05-08-2020,16:30,16:45,133
N01171A,WE,05-08-2020,16:45,17:00,139
N01171A,WE,05-08-2020,17:00,17:15,166
N01171A,WE,05-08-2020,17:15,17:30,160
N01171A,WE,05-08-2020,17:30,17:45,175
N01171A,WE,05-08-2020,17:45,18:00,190
N01171A,WE,05-08-2020,18:00,18:15,123
N01171A,WE,05-08-2020,18:15,18:30,97
N01171A,WE,05-08-2020,18:30,18:45,110
N01171A,WE,05-08-2020,18:45,19:00,60
N01171A,WE,05-08-2020,19:00,19:15,134
N01171A,WE,05-08-2020,19:15,19:30,126
N01171A,WE,05-08-2020,19:30,19:45,101
N01171A,WE,05-08-2020,19:45,20:00,110
N01171A,WE,05-08-2020,20:00,20:15,62
N01171A,WE,05-08-2020,20:15,20:30,56
N01171A,WE,05-08-2020,20:30,20:45,72
N01171A,WE,05-08-2020,20:45,21:00,91
N01171A,WE,05-08-2020,21:00,21:15,97
N01171A,WE,05-08-2020,21:15,21:30,97
N01171A,WE,05-08-2020,21:30,21:45,108
N01171A,WE,05-08-2020,21:45,22:00,109
N01171A,WE,05-08-2020,22:00,22:15,95
N01171A,WE,05-08-2020,22:15,22:30,36
N01171A,WE,05-08-2020,22:30,22:45,71
N01171A,WE,05-08-2020,22:45,23:00,49
N01171A,WE,05-08-2020,23:00,23:15,44
N01171A,WE,05-08-2020,23:15,23:30,34
N01171A,WE,05-08-2020,23:30,23:45,27
N01171A,WE,05-08-2020,23:45,24:00,54
N01171A,TH,06-08-2020,00:00,00:15,16
N01171A,TH,06-08-2020,00:15,00:30,3
N01171A,TH,06-08-2020,00:30,00:45,7
N01171A,TH,06-08-2020,00:45,01:00,10
N01171A,TH,06-08-2020,01:00,01:15,8
N01171A,TH,06-08-2020,01:15,01:30,7
N01171A,TH,06-08-2020,01:30,01:45,19
N01171A,TH,06-08-2020,01:45,02:00,9
N01171A,TH,06-08-2020,02:00,02:15,14
N01171A,TH,06-08-2020,02:15,02:30,17
N01171A,TH,06-08-2020,02:30,02:45,21
N01171A,TH,06-08-2020,02:45,03:00,17
N01171A,TH,06-08-2020,03:00,03:15,10
N01171A,TH,06-08-2020,03:15,03:30,5
N01171A,TH,06-08-2020,03:30,03:45,6
N01171A,TH,06-08-2020,03:45,04:00,12
N01171A,TH,06-08-2020,04:00,04:15,19
N01171A,TH,06-08-2020,04:15,04:30,14
N01171A,TH,06-08-2020,04:30,04:45,15
N01171A,TH,06-08-2020,04:45,05:00,32
N01171A,TH,06-08-2020,05:00,05:15,19
N01171A,TH,06-08-2020,05:15,05:30,33
N01171A,TH,06-08-2020,05:30,05:45,50
N01171A,TH,06-08-2020,05:45,06:00,76
N01171A,TH,06-08-2020,06:00,06:15,54
N01171A,TH,06-08-2020,06:15,06:30,58
N01171A,TH,06-08-2020,06:30,06:45,76
N01171A,TH,06-08-2020,06:45,07:00,91
N01171A,TH,06-08-2020,07:00,07:15,89
N01171A,TH,06-08-2020,07:15,07:30,138
N01171A,TH,06-08-2020,07:30,07:45,97
N01171A,TH,06-08-2020,07:45,08:00,157
N01171A,TH,06-08-2020,08:00,08:15,105
N01171A,TH,06-08-2020,08:15,08:30,132
N01171A,TH,06-08-2020,08:30,08:45,181
N01171A,TH,06-08-2020,08:45,09:00,142
N01171A,TH,06-08-2020,09:00,09:15,95
N01171A,TH,06-08-2020,09:15,09:30,152
N01171A,TH,06-08-2020,09:30,09:45,145
N01171A,TH,06-08-2020,09:45,10:00,135
N01171A,TH,06-08-2020,10:00,10:15,119
N01171A,TH,06-08-2020,10:15,10:30,138
N01171A,TH,06-08-2020,10:30,10:45,134
N01171A,TH,06-08-2020,10:45,11:00,143
N01171A,TH,06-08-2020,11:00,11:15,141
N01171A,TH,06-08-2020,11:15,11:30,170
N01171A,TH,06-08-2020,11:30,11:45,119
N01171A,TH,06-08-2020,11:45,12:00,171
N01171A,TH,06-08-2020,12:00,12:15,171
N01171A,TH,06-08-2020,12:15,12:30,153
N01171A,TH,06-08-2020,12:30,12:45,106
N01171A,TH,06-08-2020,12:45,13:00,170
N01171A,TH,06-08-2020,13:00,13:15,144
N01171A,TH,06-08-2020,13:15,13:30,170
N01171A,TH,06-08-2020,13:30,13:45,134
N01171A,TH,06-08-2020,13:45,14:00,241
N01171A,TH,06-08-2020,14:00,14:15,109
N01171A,TH,06-08-2020,14:15,14:30,125
N01171A,TH,06-08-2020,14:30,14:45,166
N01171A,TH,06-08-2020,14:45,15:00,171
N01171A,TH,06-08-2020,15:00,15:15,114
N01171A,TH,06-08-2020,15:15,15:30,165
N01171A,TH,06-08-2020,15:30,15:45,186
N01171A,TH,06-08-2020,15:45,16:00,176
N01171A,TH,06-08-2020,16:00,16:15,156
N01171A,TH,06-08-2020,16:15,16:30,160
N01171A,TH,06-08-2020,16:30,16:45,142
N01171A,TH,06-08-2020,16:45,17:00,127
N01171A,TH,06-08-2020,17:00,17:15,185
N01171A,TH,06-08-2020,17:15,17:30,108
N01171A,TH,06-08-2020,17:30,17:45,148
N01171A,TH,06-08-2020,17:45,18:00,135
N01171A,TH,06-08-2020,18:00,18:15,162
N01171A,TH,06-08-2020,18:15,18:30,98
N01171A,TH,06-08-2020,18:30,18:45,139
N01171A,TH,06-08-2020,18:45,19:00,83
N01171A,TH,06-08-2020,19:00,19:15,99
N01171A,TH,06-08-2020,19:15,19:30,130
N01171A,TH,06-08-2020,19:30,19:45,121
N01171A,TH,06-08-2020,19:45,20:00,98
N01171A,TH,06-08-2020,20:00,20:15,53
N01171A,TH,06-08-2020,20:15,20:30,46
N01171A,TH,06-08-2020,20:30,20:45,69
N01171A,TH,06-08-2020,20:45,21:00,67
N01171A,TH,06-08-2020,21:00,21:15,69
N01171A,TH,06-08-2020,21:15,21:30,91
N01171A,TH,06-08-2020,21:30,21:45,78
N01171A,TH,06-08-2020,21:45,22:00,79
N01171A,TH,06-08-2020,22:00,22:15,48
N01171A,TH,06-08-2020,22:15,22:30,32
N01171A,TH,06-08-2020,22:30,22:45,54
N01171A,TH,06-08-2020,22:45,23:00,61
N01171A,TH,06-08-2020,23:00,23:15,46
N01171A,TH,06-08-2020,23:15,23:30,12
N01171A,TH,06-08-2020,23:30,23:45,52
N01171A,TH,06-08-2020,23:45,24:00,32
N01171A,FR,07-08-2020,00:00,00:15,23
N01171A,FR,07-08-2020,00:15,00:30,17
N01171A,FR,07-08-2020,00:30,00:45,3
N01171A,FR,07-08-2020,00:45,01:00,24
N01171A,FR,07-08-2020,01:00,01:15,14
N01171A,FR,07-08-2020,01:15,01:30,21
N01171A,FR,07-08-2020,01:30,01:45,7
N01171A,FR,07-08-2020,01:45,02:00,11
N01171A,FR,07-08-2020,02:00,02:15,5
N01171A,FR,07-08-2020,02:15,02:30,25
N01171A,FR,07-08-2020,02:30,02:45,8
N01171A,FR,07-08-2020,02:45,03:00,18
N01171A,FR,07-08-2020,03:00,03:15,23
N01171A,FR,07-08-2020,03:15,03:30,4
N01171A,FR,07-08-2020,03:30,03:45,23
N01171A,FR,07-08-2020,03:45,04:00,15
N01171A,FR,07-08-2020,04:00,04:15,11
N01171A,FR,07-08-2020,04:15,04:30,0
N01171A,FR,07-08-2020,04:30,04:45,14
N01171A,FR,07-08-2020,04:45,05:00,23
N01171A,FR,07-08-2020,05:00,05:15,37
N01171A,FR,07-08-2020,05:15,05:30,47
N01171A,FR,07-08-2020,05:30,05:45,50
N01171A,FR,07-08-2020,05:45,06:00,64
N01171A,FR,07-08-2020,06:00,06:15,72
N01171A,FR,07-08-2020,06:15,06:30,64
N01171A,FR,07-08-2020,06:30,06:45,84
N01171A,FR,07-08-2020,06:45,07:00,83
N01171A,FR,07-08-2020,07:00,07:15,69
N01171A,FR,07-08-2020,07:15,07:30,114
N01171A,FR,07-08-2020,07:30,07:45,124
N01171A,FR,07-08-2020,07:45,08:00,101
N01171A,FR,07-08-2020,08:00,08:15,105
N01171A,FR,07-08-2020,08:15,08:30,122
N01171A,FR,07-08-2020,08:30,08:45,178
N01171A,FR,07-08-2020,08:45,09:00,131
N01171A,FR,07-08-2020,09:00,09:15,153
N01171A,FR,07-08-2020,09:15,09:30,161
N01171A,FR,07-08-2020,09:30,09:45,130
N01171A,FR,07-08-2020,09:45,10:00,125
N01171A,FR,07-08-2020,10:00,10:15,140
N01171A,FR,07-08-2020,10:15,10:30,109
N01171A,FR,07-08-2020,10:30,10:45,113
N01171A,FR,07-08-2020,10:45,11:00,140
N01171A,FR,07-08-2020,11:00,11:15,142
N01171A,FR,07-08-2020,11:15,11:30,127
N01171A,FR,07-08-2020,11:30,11:45,78
N01171A,FR,07-08-2020,11:45,12:00,137
N01171A,FR,07-08-2020,12:00,12:15,130
N01171A,FR,07-08-2020,12:15,12:30,154
N01171A,FR,07-08-2020,12:30,12:45,131
N01171A,FR,07-08-2020,12:45,13:00,193
N01171A,FR,07-08-2020,13:00,13:15,126
N01171A,FR,07-08-2020,13:15,13:30,169
N01171A,FR,07-08-2020,13:30,13:45,187
N01171A,FR,07-08-2020,13:45,14:00,190
N01171A,FR,07-08-2020,14:00,14:15,156
N01171A,FR,07-08-2020,14:15,14:30,112
N01171A,FR,07-08-2020,14:30,14:45,160
N01171A,FR,07-08-2020,14:45,15:00,194
N01171A,FR,07-08-2020,15:00,15:15,171
N01171A,FR,07-08-2020,15:15,15:30,182
N01171A,FR,07-08-2020,15:30,15:45,207
N01171A,FR,07-08-2020,15:45,16:00,151
N01171A,FR,07-08-2020,16:00,16:15,192
N01171A,FR,07-08-2020,16:15,16:30,132
N01171A,FR,07-08-2020,16:30,16:45,119
N01171A,FR,07-08-2020,16:45,17:00,161
N01171A,FR,07-08-2020,17:00,17:15,120
N01171A,FR,07-08-2020,17:15,17:30,129
N01171A,FR,07-08-2020,17:30,17:45,132
N01171A,FR,07-08-2020,17:45,18:00,106
N01171A,FR,07-08-2020,18:00,18:15,117
N01171A,FR,07-08-2020,18:15,18:30,136
N01171A,FR,07-08-2020,18:30,18:45,108
N01171A,FR,07-08-2020,18:45,19:00,89
N01171A,FR,07-08-2020,19:00,19:15,90
N01171A,FR,07-08-2020,19:15,19:30,102
N01171A,FR,07-08-2020,19:30,19:45,85
N01171A,FR,07-08-2020,19:45,20:00,101
N01171A,FR,07-08-2020,20:00,20:15,85
N01171A,FR,07-08-2020,20:15,20:30,103
N01171A,FR,07-08-2020,20:30,20:45,69
N01171A,FR,07-08-2020,20:45,21:00,121
N01171A,FR,07-08-2020,21:00,21:15,80
N01171A,FR,07-08-2020,21:15,21:30,67
N01171A,FR,07-08-2020,21:30,21:45,74
N01171A,FR,07-08-2020,21:45,22:00,86
N01171A,FR,07-08-2020,22:00,22:15,75
N01171A,FR,07-08-2020,22:15,22:30,65
N01171A,FR,07-08-2020,22:30,22:45,60
N01171A,FR,07-08-2020,22:45,23:00,89
N01171A,FR,07-08-2020,23:00,23:15,56
N01171A,FR,07-08-2020,23:15,23:30,64
N01171A,FR,07-08-2020,23:30,23:45,69
N01171A,FR,07-08-2020,23:45,24:00,28
N01171A,SA,08-08-2020,00:00,00:15,16
N01171A,SA,08-08-2020,00:15,00:30,26
N01171A,SA,08-08-2020,00:30,00:45,36
N01171A,SA,08-08-2020,00:45,01:00,26
N01171A,SA,08-08-2020,01:00,01:15,9
N01171A,SA,08-08-2020,01:15,01:30,13
N01171A,SA,08-08-2020,01:30,01:45,6
N01171A,SA,08-08-2020,01:45,02:00,29
N01171A,SA,08-08-2020,02:00,02:15,16
N01171A,SA,08-08-2020,02:15,02:30,12
N01171A,SA,08-08-2020,02:30,02:45,8
N01171A,SA,08-08-2020,02:45,03:00,8
N01171A,SA,08-08-2020,03:00,03:15,8
N01171A,SA,08-08-2020,03:15,03:30,3
N01171A,SA,08-08-2020,03:30,03:45,24
N01171A,SA,08-08-2020,03:45,04:00,5
N01171A,SA,08-08-2020,04:00,04:15,1
N01171A,SA,08-08-2020,04:15,04:30,0
N01171A,SA,08-08-2020,04:30,04:45,19
N01171A,SA,08-08-2020,04:45,05:00,12
N01171A,SA,08-08-2020,05:00,05:15,18
N01171A,SA,08-08-2020,05:15,05:30,36
N01171A,SA,08-08-2020,05:30,05:45,19
N01171A,SA,08-08-2020,05:45,06:00,54
N01171A,SA,08-08-2020,06:00,06:15,21
N01171A,SA,08-08-2020,06:15,06:30,50
N01171A,SA,08-08-2020,06:30,06:45,54
N01171A,SA,08-08-2020,06:45,07:00,76
N01171A,SA,08-08-2020,07:00,07:15,26
N01171A,SA,08-08-2020,07:15,07:30,58
N01171A,SA,08-08-2020,07:30,07:45,53
N01171A,SA,08-08-2020,07:45,08:00,102
N01171A,SA,08-08-2020,08:00,08:15,42
N01171A,SA,08-08-2020,08:15,08:30,48
N01171A,SA,08-08-2020,08:30,08:45,75
N01171A,SA,08-08-2020,08:45,09:00,80
N01171A,SA,08-08-2020,09:00,09:15,102
N01171A,SA,08-08-2020,09:15,09:30,54
N01171A,SA,08-08-2020,09:30,09:45,72
N01171A,SA,08-08-2020,09:45,10:00,83
N01171A,SA,08-08-2020,10:00,10:15,82
N01171A,SA,08-08-2020,10:15,10:30,130
N01171A,SA,08-08-2020,10:30,10:45,74
N01171A,SA,08-08-2020,10:45,11:00,109
N01171A,SA,08-08-2020,11:00,11:15,133
N01171A,SA,08-08-2020,11:15,11:30,108
N01171A,SA,08-08-2020,11:30,11:45,121
N01171A,SA,08-08-2020,11:45,12:00,153
N01171A,SA,08-08-2020,12:00,12:15,113
N01171A,SA,08-08-2020,12:15,12:30,129
N01171A,SA,08-08-2020,12:30,12:45,111
N01171A,SA,08-08-2020,12:45,13:00,184
N01171A,SA,08-08-2020,13:00,13:15,143
N01171A,SA,08-08-2020,13:15,13:30,125
N01171A,SA,08-08-2020,13:30,13:45,169
N01171A,SA,08-08-2020,13:45,14:00,192
N01171A,SA,08-08-2020,14:00,14:15,143
N01171A,SA,08-08-2020,14:15,14:30,150
N01171A,SA,08-08-2020,14:30,14:45,189
N01171A,SA,08-08-2020,14:45,15:00,158
N01171A,SA,08-08-2020,15:00,15:15,156
N01171A,SA,08-08-2020,15:15,15:30,116
N01171A,SA,08-08-2020,15:30,15:45,126
N01171A,SA,08-08-2020,15:45,16:00,152
N01171A,SA,08-08-2020,16:00,16:15,94
N01171A,SA,08-08-2020,16:15,16:30,108
N01171A,SA,08-08-2020,16:30,16:45,110
N01171A,SA,08-08-2020,16:45,17:00,156
N01171A,SA,08-08-2020,17:00,17:15,132
N01171A,SA,08-08-2020,17:15,17:30,146
N01171A,SA,08-08-2020,17:30,17:45,141
N01171A,SA,08-08-2020,17:45,18:00,129
N01171A,SA,08-08-2020,18:00,18:15,98
N01171A,SA,08-08-2020,18:15,18:30,107
N01171A,SA,08-08-2020,18:30,18:45,106
N01171A,SA,08-08-2020,18:45,19:00,116
N01171A,SA,08-08-2020,19:00,19:15,97
N01171A,SA,08-08-2020,19:15,19:30,85
N01171A,SA,08-08-2020,19:30,19:45,114
N01171A,SA,08-08-2020,19:45,20:00,77
N01171A,SA,08-08-2020,20:00,20:15,116
N01171A,SA,08-08-2020,20:15,20:30,99
N01171A,SA,08-08-2020,20:30,20:45,62
N01171A,SA,08-08-2020,20:45,21:00,54
N01171A,SA,08-08-2020,21:00,21:15,105
N01171A,SA,08-08-2020,21:15,21:30,75
N01171A,SA,08-08-2020,21:30,21:45,68
N01171A,SA,08-08-2020,21:45,22:00,65
N01171A,SA,08-08-2020,22:00,22:15,45
N01171A,SA,08-08-2020,22:15,22:30,42
N01171A,SA,08-08-2020,22:30,22:45,77
N01171A,SA,08-08-2020,22:45,23:00,83
N01171A,SA,08-08-2020,23:00,23:15,55
N01171A,SA,08-08-2020,23:15,23:30,36
N01171A,SA,08-08-2020,23:30,23:45,55
N01171A,SA,08-08-2020,23:45,24:00,43
N01171A,SU,09-08-2020,00:00,00:15,26
N01171A,SU,09-08-2020,00:15,00:30,27
N01171A,SU,09-08-2020,00:30,00:45,21
N01171A,SU,09-08-2020,00:45,01:00,11
N01171A,SU,09-08-2020,01:00,01:15,14
N01171A,SU,09-08-2020,01:15,01:30,9
N01171A,SU,09-08-2020,01:30,01:45,18
N01171A,SU,09-08-2020,01:45,02:00,23
N01171A,SU,09-08-2020,02:00,02:15,7
N01171A,SU,09-08-2020,02:15,02:30,14
N01171A,SU,09-08-2020,02:30,02:45,12
N01171A,SU,09-08-2020,02:45,03:00,16
N01171A,SU,09-08-2020,03:00,03:15,4
N01171A,SU,09-08-2020,03:15,03:30,10
N01171A,SU,09-08-2020,03:30,03:45,14
N01171A,SU,09-08-2020,03:45,04:00,6
N01171A,SU,09-08-2020,04:00,04:15,6
N01171A,SU,09-08-2020,04:15,04:30,3
N01171A,SU,09-08-2020,04:30,04:45,25
N01171A,SU,09-08-2020,04:45,05:00,28
N01171A,SU,09-08-2020,05:00,05:15,14
N01171A,SU,09-08-2020,05:15,05:30,12
N01171A,SU,09-08-2020,05:30,05:45,4
N01171A,SU,09-08-2020,05:45,06:00,3
N01171A,SU,09-08-2020,06:00,06:15,6
N01171A,SU,09-08-2020,06:15,06:30,13
N01171A,SU,09-08-2020,06:30,06:45,18
N01171A,SU,09-08-2020,06:45,07:00,30
N01171A,SU,09-08-2020,07:00,07:15,33
N01171A,SU,09-08-2020,07:15,07:30,39
N01171A,SU,09-08-2020,07:30,07:45,22
N01171A,SU,09-08-2020,07:45,08:00,21
N01171A,SU,09-08-2020,08:00,08:15,35
N01171A,SU,09-08-2020,08:15,08:30,15
N01171A,SU,09-08-2020,08:30,08:45,54
N01171A,SU,09-08-2020,08:45,09:00,53
N01171A,SU,09-08-2020,09:00,09:15,52
N01171A,SU,09-08-2020,09:15,09:30,51
N01171A,SU,09-08-2020,09:30,09:45,43
N01171A,SU,09-08-2020,09:45,10:00,68
N01171A,SU,09-08-2020,10:00,10:15,91
N01171A,SU,09-08-2020,10:15,10:30,70
N01171A,SU,09-08-2020,10:30,10:45,89
N01171A,SU,09-08-2020,10:45,11:00,88
N01171A,SU,09-08-2020,11:00,11:15,96
N01171A,SU,09-08-2020,11:15,11:30,101
N01171A,SU,09-08-2020,11:30,11:45,76
N01171A,SU,09-08-2020,11:45,12:00,102
N01171A,SU,09-08-2020,12:00,12:15,117
N01171A,SU,09-08-2020,12:15,12:30,114
N01171A,SU,09-08-2020,12:30,12:45,144
N01171A,SU,09-08-2020,12:45,13:00,112
N01171A,SU,09-08-2020,13:00,13:15,129
N01171A,SU,09-08-2020,13:15,13:30,117
N01171A,SU,09-08-2020,13:30,13:45,121
N01171A,SU,09-08-2020,13:45,14:00,192
