Site,Day,Date,StartTime,EndTime,Det Flow*
N01131D1,FR,12-07-2019,00:00,00:15,128
N01131D1,FR,12-07-2019,00:15,00:30,108
N01131D1,FR,12-07-2019,00:30,00:45,96
N01131D1,FR,12-07-2019,00:45,01:00,128
N01131D1,FR,12-07-2019,01:00,01:15,76
N01131D1,FR,12-07-2019,01:15,01:30,92
N01131D1,FR,12-07-2019,01:30,01:45,112
N01131D1,FR,12-07-2019,01:45,02:00,64
N01131D1,FR,12-07-2019,02:00,02:15,84
N01131D1,FR,12-07-2019,02:15,02:30,88
N01131D1,FR,12-07-2019,02:30,02:45,84
N01131D1,FR,12-07-2019,02:45,03:00,76
N01131D1,FR,12-07-2019,03:00,03:15,60
N01131D1,FR,12-07-2019,03:15,03:30,72
N01131D1,FR,12-07-2019,03:30,03:45,36
N01131D1,FR,12-07-2019,03:45,04:00,36
N01131D1,FR,12-07-2019,04:00,04:15,24
N01131D1,FR,12-07-2019,04:15,04:30,24
N01131D1,FR,12-07-2019,04:30,04:45,28
N01131D1,FR,12-07-2019,04:45,05:00,52
N01131D1,FR,12-07-2019,05:00,05:15,40
N01131D1,FR,12-07-2019,05:15,05:30,68
N01131D1,FR,12-07-2019,05:30,05:45,72
N01131D1,FR,12-07-2019,05:45,06:00,76
N01131D1,FR,12-07-2019,06:00,06:15,104
N01131D1,FR,12-07-2019,06:15,06:30,116
N01131D1,FR,12-07-2019,06:30,06:45,184
N01131D1,FR,12-07-2019,06:45,07:00,184
N01131D1,FR,12-07-2019,07:00,07:15,188
N01131D1,FR,12-07-2019,07:15,07:30,160
N01131D1,FR,12-07-2019,07:30,07:45,236
N01131D1,FR,12-07-2019,07:45,08:00,252
N01131D1,FR,12-07-2019,08:00,08:15,332
N01131D1,FR,12-07-2019,08:15,08:30,268
N01131D1,FR,12-07-2019,08:30,08:45,324
N01131D1,FR,12-07-2019,08:45,09:00,328
N01131D1,FR,12-07-2019,09:00,09:15,304
N01131D1,FR,12-07-2019,09:15,09:30,300
N01131D1,FR,12-07-2019,09:30,09:45,236
N01131D1,FR,12-07-2019,09:45,10:00,276
N01131D1,FR,12-07-2019,10:00,10:15,200
