Site,Day,Date,StartTime,EndTime,Flow
N01171A,WE,22-01-2020,07:15,07:30,311
N01171A,WE,22-01-2020,07:30,07:45,609
N01171A,WE,22-01-2020,07:45,08:00,681
N01171A,WE,22-01-2020,08:00,08:15,588
N01171A,WE,22-01-2020,08:15,08:30,565
N01171A,WE,22-01-2020,08:30,08:45,660
N01171A,WE,22-01-2020,08:45,09:00,426
N01171A,WE,22-01-2020,09:00,09:15,509
N01171A,WE,22-01-2020,09:15,09:30,552
N01171A,WE,22-01-2020,09:30,09:45,376
N01171A,WE,22-01-2020,09:45,10:00,484
N01171A,WE,22-01-2020,10:00,10:15,459
N01171A,WE,22-01-2020,10:15,10:30,321
N01171A,WE,22-01-2020,10:30,10:45,360
N01171A,WE,22-01-2020,10:45,11:00,412
N01171A,WE,22-01-2020,11:00,11:15,370
N01171A,WE,22-01-2020,11:15,11:30,287
N01171A,WE,22-01-2020,11:30,11:45,354
N01171A,WE,22-01-2020,11:45,12:00,430
N01171A,WE,22-01-2020,12:00,12:15,426
N01171A,WE,22-01-2020,12:15,12:30,422
N01171A,WE,22-01-2020,12:30,12:45,420
N01171A,WE,22-01-2020,12:45,13:00,428
N01171A,WE,22-01-2020,13:00,13:15,487
N01171A,WE,22-01-2020,13:15,13:30,479
N01171A,WE,22-01-2020,13:30,13:45,392
N01171A,WE,22-01-2020,13:45,14:00,505
N01171A,WE,22-01-2020,14:00,14:15,427
N01171A,WE,22-01-2020,14:15,14:30,487
N01171A,WE,22-01-2020,14:30,14:45,506
N01171A,WE,22-01-2020,14:45,15:00,514
N01171A,WE,22-01-2020,15:00,15:15,478
N01171A,WE,22-01-2020,15:15,15:30,334
N01171A,WE,22-01-2020,15:30,15:45,535
N01171A,WE,22-01-2020,15:45,16:00,461
N01171A,WE,22-01-2020,16:00,16:15,464
N01171A,WE,22-01-2020,16:15,16:30,455
N01171A,WE,22-01-2020,16:30,16:45,332
N01171A,WE,22-01-2020,16:45,17:00,509
N01171A,WE,22-01-2020,17:00,17:15,447
N01171A,WE,22-01-2020,17:15,17:30,503
N01171A,WE,22-01-2020,17:30,17:45,457
N01171A,WE,22-01-2020,17:45,18:00,472
N01171A,WE,22-01-2020,18:00,18:15,368
N01171A,WE,22-01-2020,18:15,18:30,383
N01171A,WE,22-01-2020,18:30,18:45,420
N01171A,WE,22-01-2020,18:45,19:00,416
N01171A,WE,22-01-2020,19:00,19:15,376
N01171A,WE,22-01-2020,19:15,19:30,359
N01171A,WE,22-01-2020,19:30,19:45,382
N01171A,WE,22-01-2020,19:45,20:00,314
N01171A,WE,22-01-2020,20:00,20:15,282
N01171A,WE,22-01-2020,20:15,20:30,330
N01171A,WE,22-01-2020,20:30,20:45,205
N01171A,WE,22-01-2020,20:45,21:00,222
N01171A,WE,22-01-2020,21:00,21:15,240
N01171A,WE,22-01-2020,21:15,21:30,347
N01171A,WE,22-01-2020,21:30,21:45,409
N01171A,WE,22-01-2020,21:45,22:00,606
N01171A,WE,22-01-2020,22:00,22:15,621
N01171A,WE,22-01-2020,22:15,22:30,459
N01171A,WE,22-01-2020,22:30,22:45,255
N01171A,WE,22-01-2020,22:45,23:00,171
N01171A,WE,22-01-2020,23:00,23:15,224
N01171A,WE,22-01-2020,23:15,23:30,148
N01171A,WE,22-01-2020,23:30,23:45,122
N01171A,WE,22-01-2020,23:45,24:00,192
N01171A,TH,23-01-2020,00:00,00:15,156
N01171A,TH,23-01-2020,00:15,00:30,80
N01171A,TH,23-01-2020,00:30,00:45,120
N01171A,TH,23-01-2020,00:45,01:00,109
N01171A,TH,23-01-2020,01:00,01:15,75
N01171A,TH,23-01-2020,01:15,01:30,49
N01171A,TH,23-01-2020,01:30,01:45,104
N01171A,TH,23-01-2020,01:45,02:00,75
N01171A,TH,23-01-2020,02:00,02:15,80
N01171A,TH,23-01-2020,02:15,02:30,106
N01171A,TH,23-01-2020,02:30,02:45,118
N01171A,TH,23-01-2020,02:45,03:00,85
N01171A,TH,23-01-2020,03:00,03:15,83
N01171A,TH,23-01-2020,03:15,03:30,79
N01171A,TH,23-01-2020,03:30,03:45,49
N01171A,TH,23-01-2020,03:45,04:00,85
N01171A,TH,23-01-2020,04:00,04:15,55
N01171A,TH,23-01-2020,04:15,04:30,71
N01171A,TH,23-01-2020,04:30,04:45,52
N01171A,TH,23-01-2020,04:45,05:00,61
N01171A,TH,23-01-2020,05:00,05:15,75
N01171A,TH,23-01-2020,05:15,05:30,114
N01171A,TH,23-01-2020,05:30,05:45,159
N01171A,TH,23-01-2020,05:45,06:00,123
N01171A,TH,23-01-2020,06:00,06:15,136
N01171A,TH,23-01-2020,06:15,06:30,254
N01171A,TH,23-01-2020,06:30,06:45,269
N01171A,TH,23-01-2020,06:45,07:00,328
N01171A,TH,23-01-2020,07:00,07:15,355
N01171A,TH,23-01-2020,07:15,07:30,492
N01171A,TH,23-01-2020,07:30,07:45,702
N01171A,TH,23-01-2020,07:45,08:00,698
N01171A,TH,23-01-2020,08:00,08:15,682
N01171A,TH,23-01-2020,08:15,08:30,787
N01171A,TH,23-01-2020,08:30,08:45,725
N01171A,TH,23-01-2020,08:45,09:00,605
N01171A,TH,23-01-2020,09:00,09:15,494
N01171A,TH,23-01-2020,09:15,09:30,445
N01171A,TH,23-01-2020,09:30,09:45,412
N01171A,TH,23-01-2020,09:45,10:00,437
N01171A,TH,23-01-2020,10:00,10:15,364
N01171A,TH,23-01-2020,10:15,10:30,493
N01171A,TH,23-01-2020,10:30,10:45,377
N01171A,TH,23-01-2020,10:45,11:00,440
N01171A,TH,23-01-2020,11:00,11:15,344
N01171A,TH,23-01-2020,11:15,11:30,546
N01171A,TH,23-01-2020,11:30,11:45,406
N01171A,TH,23-01-2020,11:45,12:00,487
N01171A,TH,23-01-2020,12:00,12:15,402
N01171A,TH,23-01-2020,12:15,12:30,439
N01171A,TH,23-01-2020,12:30,12:45,409
N01171A,TH,23-01-2020,12:45,13:00,376
N01171A,TH,23-01-2020,13:00,13:15,419
N01171A,TH,23-01-2020,13:15,13:30,507
N01171A,TH,23-01-2020,13:30,13:45,480
N01171A,TH,23-01-2020,13:45,14:00,495
N01171A,TH,23-01-2020,14:00,14:15,408
N01171A,TH,23-01-2020,14:15,14:30,568
N01171A,TH,23-01-2020,14:30,14:45,509
N01171A,TH,23-01-2020,14:45,15:00,585
N01171A,TH,23-01-2020,15:00,15:15,511
N01171A,TH,23-01-2020,15:15,15:30,543
N01171A,TH,23-01-2020,15:30,15:45,437
N01171A,TH,23-01-2020,15:45,16:00,490
N01171A,TH,23-01-2020,16:00,16:15,496
N01171A,TH,23-01-2020,16:15,16:30,584
N01171A,TH,23-01-2020,16:30,16:45,586
N01171A,TH,23-01-2020,16:45,17:00,582
N01171A,TH,23-01-2020,17:00,17:15,559
N01171A,TH,23-01-2020,17:15,17:30,603
N01171A,TH,23-01-2020,17:30,17:45,537
N01171A,TH,23-01-2020,17:45,18:00,493
N01171A,TH,23-01-2020,18:00,18:15,410
N01171A,TH,23-01-2020,18:15,18:30,353
N01171A,TH,23-01-2020,18:30,18:45,347
N01171A,TH,23-01-2020,18:45,19:00,473
N01171A,TH,23-01-2020,19:00,19:15,425
N01171A,TH,23-01-2020,19:15,19:30,462
N01171A,TH,23-01-2020,19:30,19:45,370
N01171A,TH,23-01-2020,19:45,20:00,381
N01171A,TH,23-01-2020,20:00,20:15,340
N01171A,TH,23-01-2020,20:15,20:30,337
N01171A,TH,23-01-2020,20:30,20:45,324
N01171A,TH,23-01-2020,20:45,21:00,305
N01171A,TH,23-01-2020,21:00,21:15,319
N01171A,TH,23-01-2020,21:15,21:30,281
N01171A,TH,23-01-2020,21:30,21:45,269
N01171A,TH,23-01-2020,21:45,22:00,324
N01171A,TH,23-01-2020,22:00,22:15,282
N01171A,TH,23-01-2020,22:15,22:30,333
N01171A,TH,23-01-2020,22:30,22:45,260
N01171A,TH,23-01-2020,22:45,23:00,153
N01171A,TH,23-01-2020,23:00,23:15,161
N01171A,TH,23-01-2020,23:15,23:30,161
N01171A,TH,23-01-2020,23:30,23:45,150
N01171A,TH,23-01-2020,23:45,24:00,158
N01171A,FR,24-01-2020,00:00,00:15,137
N01171A,FR,24-01-2020,00:15,00:30,121
N01171A,FR,24-01-2020,00:30,00:45,89
N01171A,FR,24-01-2020,00:45,01:00,85
N01171A,FR,24-01-2020,01:00,01:15,100
N01171A,FR,24-01-2020,01:15,01:30,59
N01171A,FR,24-01-2020,01:30,01:45,106
N01171A,FR,24-01-2020,01:45,02:00,86
N01171A,FR,24-01-2020,02:00,02:15,80
N01171A,FR,24-01-2020,02:15,02:30,129
N01171A,FR,24-01-2020,02:30,02:45,114
N01171A,FR,24-01-2020,02:45,03:00,43
N01171A,FR,24-01-2020,03:00,03:15,92
N01171A,FR,24-01-2020,03:15,03:30,55
N01171A,FR,24-01-2020,03:30,03:45,100
N01171A,FR,24-01-2020,03:45,04:00,69
N01171A,FR,24-01-2020,04:00,04:15,56
N01171A,FR,24-01-2020,04:15,04:30,65
N01171A,FR,24-01-2020,04:30,04:45,46
N01171A,FR,24-01-2020,04:45,05:00,99
N01171A,FR,24-01-2020,05:00,05:15,108
N01171A,FR,24-01-2020,05:15,05:30,121
N01171A,FR,24-01-2020,05:30,05:45,129
N01171A,FR,24-01-2020,05:45,06:00,170
N01171A,FR,24-01-2020,06:00,06:15,106
N01171A,FR,24-01-2020,06:15,06:30,235
N01171A,FR,24-01-2020,06:30,06:45,309
N01171A,FR,24-01-2020,06:45,07:00,362
N01171A,FR,24-01-2020,07:00,07:15,366
N01171A,FR,24-01-2020,07:15,07:30,486
N01171A,FR,24-01-2020,07:30,07:45,726
N01171A,FR,24-01-2020,07:45,08:00,763
N01171A,FR,24-01-2020,08:00,08:15,642
N01171A,FR,24-01-2020,08:15,08:30,619
N01171A,FR,24-01-2020,08:30,08:45,721
N01171A,FR,24-01-2020,08:45,09:00,537
N01171A,FR,24-01-2020,09:00,09:15,436
N01171A,FR,24-01-2020,09:15,09:30,410
N01171A,FR,24-01-2020,09:30,09:45,405
N01171A,FR,24-01-2020,09:45,10:00,441
N01171A,FR,24-01-2020,10:00,10:15,371
N01171A,FR,24-01-2020,10:15,10:30,324
N01171A,FR,24-01-2020,10:30,10:45,560
N01171A,FR,24-01-2020,10:45,11:00,420
N01171A,FR,24-01-2020,11:00,11:15,336
N01171A,FR,24-01-2020,11:15,11:30,496
N01171A,FR,24-01-2020,11:30,11:45,487
N01171A,FR,24-01-2020,11:45,12:00,474
N01171A,FR,24-01-2020,12:00,12:15,442
N01171A,FR,24-01-2020,12:15,12:30,319
N01171A,FR,24-01-2020,12:30,12:45,439
N01171A,FR,24-01-2020,12:45,13:00,712
N01171A,FR,24-01-2020,13:00,13:15,476
N01171A,FR,24-01-2020,13:15,13:30,585
N01171A,FR,24-01-2020,14:45,15:00,577
N01171A,FR,24-01-2020,15:00,15:15,527
N01171A,FR,24-01-2020,15:15,15:30,566
N01171A,FR,24-01-2020,15:30,15:45,465
N01171A,FR,24-01-2020,15:45,16:00,590
N01171A,FR,24-01-2020,16:00,16:15,457
N01171A,FR,24-01-2020,16:15,16:30,526
N01171A,FR,24-01-2020,16:30,16:45,490
N01171A,FR,24-01-2020,16:45,17:00,426
N01171A,FR,24-01-2020,17:00,17:15,526
N01171A,FR,24-01-2020,17:15,17:30,573
N01171A,FR,24-01-2020,17:30,17:45,425
N01171A,FR,24-01-2020,17:45,18:00,454
N01171A,FR,24-01-2020,18:00,18:15,369
N01171A,FR,24-01-2020,18:15,18:30,503
N01171A,FR,24-01-2020,18:30,18:45,444
N01171A,FR,24-01-2020,18:45,19:00,529
N01171A,FR,24-01-2020,19:00,19:15,416
N01171A,FR,24-01-2020,19:15,19:30,534
N01171A,FR,24-01-2020,19:30,19:45,412
N01171A,FR,24-01-2020,19:45,20:00,350
N01171A,FR,24-01-2020,20:00,20:15,397
N01171A,FR,24-01-2020,20:15,20:30,300
N01171A,FR,24-01-2020,20:30,20:45,365
N01171A,FR,24-01-2020,20:45,21:00,375
N01171A,FR,24-01-2020,21:00,21:15,266
N01171A,FR,24-01-2020,21:15,21:30,411
N01171A,FR,24-01-2020,21:30,21:45,284
N01171A,FR,24-01-2020,21:45,22:00,313
N01171A,FR,24-01-2020,22:00,22:15,310
N01171A,FR,24-01-2020,22:15,22:30,472
N01171A,FR,24-01-2020,22:30,22:45,371
N01171A,FR,24-01-2020,22:45,23:00,288
N01171A,FR,24-01-2020,23:00,23:15,338
N01171A,FR,24-01-2020,23:15,23:30,362
N01171A,FR,24-01-2020,23:30,23:45,352
N01171A,FR,24-01-2020,23:45,24:00,281
N01171A,SA,25-01-2020,00:00,00:15,255
N01171A,SA,25-01-2020,00:15,00:30,236
N01171A,SA,25-01-2020,00:30,00:45,214
N01171A,SA,25-01-2020,00:45,01:00,190
N01171A,SA,25-01-2020,01:00,01:15,225
N01171A,SA,25-01-2020,01:15,01:30,212
N01171A,SA,25-01-2020,01:30,01:45,286
N01171A,SA,25-01-2020,01:45,02:00,159
N01171A,SA,25-01-2020,02:00,02:15,208
N01171A,SA,25-01-2020,02:15,02:30,216
N01171A,SA,25-01-2020,02:30,02:45,201
N01171A,SA,25-01-2020,02:45,03:00,151
N01171A,SA,25-01-2020,03:00,03:15,160
N01171A,SA,25-01-2020,03:15,03:30,195
N01171A,SA,25-01-2020,03:30,03:45,204
N01171A,SA,25-01-2020,03:45,04:00,280
N01171A,SA,25-01-2020,04:00,04:15,137
N01171A,SA,25-01-2020,04:15,04:30,147
N01171A,SA,25-01-2020,04:30,04:45,65
N01171A,SA,25-01-2020,04:45,05:00,145
N01171A,SA,25-01-2020,05:00,05:15,85
N01171A,SA,25-01-2020,05:15,05:30,101
N01171A,SA,25-01-2020,05:30,05:45,112
N01171A,SA,25-01-2020,05:45,06:00,91
N01171A,SA,25-01-2020,06:00,06:15,134
N01171A,SA,25-01-2020,06:15,06:30,145
N01171A,SA,25-01-2020,06:30,06:45,109
